"","X1","idx"
"fut.prob.66",0.393258750560276,15
"eff.mix.prob.66",0.3,15
"box.skpt.66",NA,15
"box.enth.66",NA,15
"box.ni.66",NA,15
"y1.IP.68",22,15
"y0.IP.68",17,15
"y1.PC.68",11,15
"y0.PC.68",18,15
"eff.prob.68",0.961708494508465,15
"fut.prob.68",0.398602891551395,15
"eff.mix.prob.68",0.3,15
"box.skpt.68",NA,15
"box.enth.68",NA,15
"box.ni.68",NA,15
"y1.IP.70",22,15
"y0.IP.70",18,15
"y1.PC.70",12,15
"y0.PC.70",18,15
"eff.prob.70",0.947633350418219,15
"fut.prob.70",0.447364602543066,15
"eff.mix.prob.70",0.3,15
"box.skpt.70",NA,15
"box.enth.70",NA,15
"box.ni.70",NA,15
"y1.IP.72",23,15
"y0.IP.72",18,15
"y1.PC.72",12,15
"y0.PC.72",19,15
"eff.prob.72",0.960325401861216,15
"fut.prob.72",0.409570150037658,15
"eff.mix.prob.72",0.3,15
"box.skpt.72",NA,15
"box.enth.72",NA,15
"box.ni.72",NA,15
"y1.IP.74",24,15
"y0.IP.74",18,15
"y1.PC.74",13,15
"y0.PC.74",19,15
"eff.prob.74",0.959588365685709,15
"fut.prob.74",0.415078194226177,15
"eff.mix.prob.74",0.3,15
"box.skpt.74",NA,15
"box.enth.74",NA,15
"box.ni.74",NA,15
"y1.IP.76",24,15
"y0.IP.76",19,15
"y1.PC.76",13,15
"y0.PC.76",20,15
"eff.prob.76",0.958939578119667,15
"fut.prob.76",0.420437016218892,15
"eff.mix.prob.76",0.3,15
"box.skpt.76",NA,15
"box.enth.76",NA,15
"box.ni.76",NA,15
"y1.IP.78",25,15
"y0.IP.78",20,15
"y1.PC.78",13,15
"y0.PC.78",22,15
"eff.prob.78",0.968605326124161,15
"fut.prob.78",0.388776526270409,15
"eff.mix.prob.78",0.3,15
"box.skpt.78",NA,15
"box.enth.78",NA,15
"box.ni.78",NA,15
"y1.IP.80",25,15
"y0.IP.80",20,15
"y1.PC.80",13,15
"y0.PC.80",22,15
"eff.prob.80",0.968605326124161,15
"fut.prob.80",0.388776526270409,15
"eff.mix.prob.80",0.3,15
"box.skpt.80",NA,15
"box.enth.80",NA,15
"box.ni.80",NA,15
"y1.IP.82",25,15
"y0.IP.82",21,15
"y1.PC.82",14,15
"y0.PC.82",22,15
"eff.prob.82",0.956930760728676,15
"fut.prob.82",0.43647923279427,15
"eff.mix.prob.82",0.3,15
"box.skpt.82",NA,15
"box.enth.82",NA,15
"box.ni.82",NA,15
"y1.IP.84",26,15
"y0.IP.84",22,15
"y1.PC.84",16,15
"y0.PC.84",22,15
"eff.prob.84",0.941106757233262,15
"fut.prob.84",0.489860861209323,15
"eff.mix.prob.84",0.3,15
"box.skpt.84",NA,15
"box.enth.84",NA,15
"box.ni.84",NA,15
"y1.IP.86",26,15
"y0.IP.86",22,15
"y1.PC.86",16,15
"y0.PC.86",22,15
"eff.prob.86",0.941106757233262,15
"fut.prob.86",0.489860861209323,15
"eff.mix.prob.86",0.3,15
"box.skpt.86",NA,15
"box.enth.86",NA,15
"box.ni.86",NA,15
"y1.IP.88",27,15
"y0.IP.88",23,15
"y1.PC.88",16,15
"y0.PC.88",22,15
"eff.prob.88",0.941012414067504,15
"fut.prob.88",0.493092988054606,15
"eff.mix.prob.88",0.3,15
"box.skpt.88",NA,15
"box.enth.88",NA,15
"box.ni.88",NA,15
"y1.IP.90",27,15
"y0.IP.90",25,15
"y1.PC.90",16,15
"y0.PC.90",22,15
"eff.prob.90",0.92391700085741,15
"fut.prob.90",0.537185109326575,15
"eff.mix.prob.90",0.3,15
"box.skpt.90",NA,15
"box.enth.90",NA,15
"box.ni.90",NA,15
"y1.IP.92",28,15
"y0.IP.92",25,15
"y1.PC.92",17,15
"y0.PC.92",22,15
"eff.prob.92",0.922175910120641,15
"fut.prob.92",0.543726628278592,15
"eff.mix.prob.92",0.3,15
"box.skpt.92",NA,15
"box.enth.92",NA,15
"box.ni.92",NA,15
"y1.IP.initial",28,15
"y0.IP.initial",25,15
"y1.PC.initial",17,15
"y0.PC.initial",22,15
"eff.prob.initial",0.922175910120641,15
"fut.prob.initial",0.543726628278592,15
"eff.mix.prob.initial",0.3,15
"box.skpt.initial",NA,15
"box.enth.initial",NA,15
"box.ni.initial",NA,15
"y1.IP.final",28,15
"y0.IP.final",25,15
"y1.PC.final",17,15
"y0.PC.final",22,15
"eff.prob.final",0.922175910120641,15
"fut.prob.final",0.543726628278592,15
"eff.mix.prob.final",0.3,15
"box.skpt.final",NA,15
"box.enth.final",NA,15
"box.ni.final",NA,15
