"","X1","idx"
"box.enth.82",NA,20
"box.ni.82",NA,20
"y1.IP.84",NA,20
"y0.IP.84",NA,20
"y1.PC.84",NA,20
"y0.PC.84",NA,20
"eff.prob.84",NA,20
"fut.prob.84",NA,20
"eff.mix.prob.84",NA,20
"box.skpt.84",NA,20
"box.enth.84",NA,20
"box.ni.84",NA,20
"y1.IP.86",NA,20
"y0.IP.86",NA,20
"y1.PC.86",NA,20
"y0.PC.86",NA,20
"eff.prob.86",NA,20
"fut.prob.86",NA,20
"eff.mix.prob.86",NA,20
"box.skpt.86",NA,20
"box.enth.86",NA,20
"box.ni.86",NA,20
"y1.IP.88",NA,20
"y0.IP.88",NA,20
"y1.PC.88",NA,20
"y0.PC.88",NA,20
"eff.prob.88",NA,20
"fut.prob.88",NA,20
"eff.mix.prob.88",NA,20
"box.skpt.88",NA,20
"box.enth.88",NA,20
"box.ni.88",NA,20
"y1.IP.90",NA,20
"y0.IP.90",NA,20
"y1.PC.90",NA,20
"y0.PC.90",NA,20
"eff.prob.90",NA,20
"fut.prob.90",NA,20
"eff.mix.prob.90",NA,20
"box.skpt.90",NA,20
"box.enth.90",NA,20
"box.ni.90",NA,20
"y1.IP.92",NA,20
"y0.IP.92",NA,20
"y1.PC.92",NA,20
"y0.PC.92",NA,20
"eff.prob.92",NA,20
"fut.prob.92",NA,20
"eff.mix.prob.92",NA,20
"box.skpt.92",NA,20
"box.enth.92",NA,20
"box.ni.92",NA,20
"y1.IP.initial",21,20
"y0.IP.initial",13,20
"y1.PC.initial",10,20
"y0.PC.initial",10,20
"eff.prob.initial",0.980788371684185,20
"fut.prob.initial",0.454730118267318,20
"eff.mix.prob.initial",0.0499999999999999,20
"box.skpt.initial",NA,20
"box.enth.initial",NA,20
"box.ni.initial",NA,20
"y1.IP.final",22,20
"y0.IP.final",17,20
"y1.PC.final",11,20
"y0.PC.final",18,20
"eff.prob.final",0.988676807183925,20
"fut.prob.final",0.398602891551395,20
"eff.mix.prob.final",0.0499999999999999,20
"box.skpt.final",NA,20
"box.enth.final",NA,20
"box.ni.final",NA,20
