"","X","X0","X0.01","X0.1","X0.25","X0.5","X0.75","X0.9","X0.99","X1","idx"
"65",1,0.611692985783467,0.852631027745352,0.924951862746738,0.946534747444444,0.961427932586477,0.968770267290269,0.973309432281372,0.97490761014004,0.974975487960264,55
"66",1,0.660782957618644,0.868138909322323,0.92817574477819,0.948917156657307,0.9629540725949,0.969549231432274,0.973352737510254,0.97490761014004,0.974975487960264,56
"67",1,0.660782957618644,0.868138909322323,0.930200074888952,0.949044745717622,0.962962129196897,0.969549231432274,0.973352737510254,0.974974809182061,0.974975487960264,57
"68",1,0.690139867957265,0.868138909322323,0.928499522542983,0.950113044555926,0.963244799653478,0.969717178473477,0.973352737510254,0.97490761014004,0.974975487960264,58
"69",1,0.671118584437132,0.868138909322323,0.931843917328794,0.951074781897899,0.963367183410449,0.969902356020227,0.973352737510254,0.97490761014004,0.974975487960264,59
"70",1,0.589223489184884,0.859264315746056,0.924585173834134,0.947540078316558,0.96199679707073,0.968770267290269,0.973309432281372,0.97490761014004,0.974975487960264,5
"71",1,0.70246436981367,0.868838575962446,0.932027375462498,0.951282845291415,0.963721085453658,0.969902356020227,0.973352737510254,0.97490761014004,0.974975487960264,60
"72",1,0.670561484972826,0.877458314978687,0.93347118466903,0.951462526507402,0.963823780739288,0.970561588326278,0.973575130061308,0.97490761014004,0.974975487960264,61
"73",1,0.714364309339795,0.875874180855602,0.932330364704622,0.951462526507402,0.96412170823547,0.970561588326278,0.973575130061308,0.97490761014004,0.974975487960264,62
"74",1,0.56524025581722,0.871693073975476,0.934087512755702,0.952550862937173,0.964653090537808,0.970719737072487,0.973575130061308,0.974697331078698,0.974975487960264,63
"75",1,0.660782957618644,0.875644109690459,0.934087512755702,0.952426608159999,0.96412170823547,0.970719737072487,0.973575130061308,0.974697331078698,0.974975487960264,64
"76",1,0.660782957618644,0.875644109690459,0.935227646895673,0.952802183643557,0.964653090537808,0.970719737072487,0.973575130061308,0.974697331078698,0.974975487960264,65
"77",1,0.70246436981367,0.875644109690459,0.934087512755702,0.952550862937173,0.964653090537808,0.971211874520469,0.973575130061308,0.974697331078698,0.974975487960264,66
"78",1,0.720847354577868,0.875644109690459,0.935663271161482,0.952802183643557,0.964720648191437,0.971211874520469,0.973612414454386,0.974697331078698,0.974975487960264,67
"79",1,0.708289497035274,0.882004918971547,0.934340965324733,0.953258688110741,0.964653090537808,0.971211874520469,0.973731255060069,0.974697331078698,0.974975487960264,68
"80",1,0.753431930109716,0.879095486615937,0.935663271161482,0.953258688110741,0.964720648191437,0.971971188967431,0.974048113080761,0.974697331078698,0.974975487960264,69
"81",1,0.618365636415372,0.86006460052101,0.92817574477819,0.948813130212864,0.962286685803747,0.969307223207403,0.973309432281372,0.97490761014004,0.974975487960264,6
"82",1,0.725149534947383,0.879149407564289,0.937170181187338,0.953258688110741,0.964720648191437,0.971345335323635,0.974048113080761,0.974697331078698,0.974975487960264,70
"83",1,0.70246436981367,0.876133622807785,0.935663271161482,0.953258688110741,0.964720648191437,0.972067339802676,0.974048113080761,0.974697331078698,0.974975487960264,71
"84",1,0.752887234529454,0.882634000943335,0.937170181187338,0.953656222691472,0.964720648191437,0.972067339802676,0.974048113080761,0.974697331078698,0.974975487960264,72
"85",1,0.74461220463727,0.876133622807785,0.937342967298655,0.953258688110741,0.964720648191437,0.972067339802676,0.974048113080761,0.974697331078698,0.974975487960264,73
"86",1,0.768281384084204,0.882833957176813,0.937342967298655,0.953870490320471,0.964720648191437,0.972819025655484,0.974048113080761,0.974697331078698,0.974975487960264,74
"87",1,0.720847354577868,0.885805591768083,0.938942394649901,0.955361614119823,0.964720648191437,0.973076709115046,0.974048113080761,0.974697331078698,0.974975487960264,75
"88",1,0.660905086909366,0.817850905119066,0.917848856117729,0.942546075885207,0.959583064555176,0.968005021276025,0.972215158415158,0.974613387440461,0.974969313640882,76
"89",1,0.61650249717796,0.808920434687937,0.921661981673638,0.945084357404737,0.960474230495399,0.968542663569778,0.972634474710754,0.974663734351567,0.974969313640882,77
"90",1,0.704871037842941,0.840863281060422,0.924575099829094,0.946470894949297,0.961761750643557,0.969337451886057,0.972331656231582,0.974613387440461,0.974969313640882,78
"91",1,0.704871037842941,0.844028156708809,0.925001308854461,0.946789710166358,0.961687114978755,0.969337451886057,0.972634474710754,0.974613387440461,0.974969313640882,79
"92",1,0.589223489184884,0.865291782874189,0.928660983885936,0.949954750828466,0.962962129196897,0.969549231432274,0.973352737510254,0.97490761014004,0.974975487960264,7
"93",1,0.643644362510226,0.866316344462807,0.929318141564693,0.949995654248983,0.962747235075705,0.969577710539181,0.973211888823616,0.974687427015617,0.974969313640882,80
"94",1,0.660905086909366,0.867253777085689,0.93071607710327,0.950094810374504,0.962747235075705,0.969577710539181,0.973211888823616,0.974687427015617,0.974969313640882,81
"95",1,0.660905086909366,0.870994257132511,0.932802997005486,0.95090762248474,0.963688847593551,0.96985652543536,0.973277048485062,0.974613387440461,0.974969313640882,82
"96",1,0.689632630016822,0.869026591333983,0.934045022402797,0.952186093729917,0.96427939999859,0.969954892737182,0.973277048485062,0.974687427015617,0.974969313640882,83
"97",1,0.591409231226619,0.873150255126264,0.935171820334504,0.953008961983581,0.96427939999859,0.970079620742468,0.973277048485062,0.974687427015617,0.974969313640882,84
"98",1,0.634376224881178,0.871388138228618,0.935171820334504,0.953019498271381,0.96427939999859,0.970087704263191,0.973398658110274,0.974687427015617,0.974969313640882,85
"99",1,0.551573119108016,0.880512128300049,0.936308853445884,0.953373522943632,0.964976912080503,0.970753012323293,0.973398658110274,0.974687427015617,0.974969313640882,86
"100",1,0.597480903849267,0.876458910880221,0.935972719739708,0.953204422350788,0.965198857748288,0.970753012323293,0.973398658110274,0.974687427015617,0.974969313640882,87
"101",1,0.660905086909366,0.881460724554455,0.936351284943628,0.953432106966818,0.965024320720467,0.970753012323293,0.973398658110274,0.974687427015617,0.974969313640882,88
"102",1,0.572086827576467,0.876458910880221,0.93763317610192,0.954144966483293,0.965291158260299,0.970961269069633,0.973398658110274,0.974687427015617,0.974969313640882,89
"103",1,0.705010403619676,0.868838575962446,0.931046294221943,0.950332943496146,0.963244799653478,0.969590796653527,0.973352737510254,0.97490761014004,0.974975487960264,8
"104",1,0.692335621870861,0.876458910880221,0.936308853445884,0.954141856663266,0.965291158260299,0.971113628305668,0.973398658110274,0.974687427015617,0.974969313640882,90
"105",1,0.677098781029621,0.876587543575502,0.937082713324626,0.954141856663266,0.965291158260299,0.971113628305668,0.973398658110274,0.974687427015617,0.974969313640882,91
"106",1,0.660905086909366,0.876458910880221,0.936351284943628,0.954141856663266,0.965291158260299,0.971113628305668,0.973398658110274,0.974687427015617,0.974969313640882,92
"107",1,0.660905086909366,0.87505896996719,0.936308853445884,0.953681020700188,0.965360292218633,0.971113628305668,0.973277048485062,0.974687427015617,0.974969313640882,93
"108",1,0.634376224881178,0.873808950081979,0.935972719739708,0.953432106966818,0.965360292218633,0.970961269069633,0.973277048485062,0.974687427015617,0.974969313640882,94
"109",1,0.61650249717796,0.874979963336584,0.934724842238456,0.953432106966818,0.965755339364685,0.970753012323293,0.973277048485062,0.974687427015617,0.974969313640882,95
"110",1,0.692335621870861,0.871388138228618,0.934491649471242,0.953432106966818,0.965755339364685,0.970753012323293,0.973277048485062,0.974687427015617,0.974969313640882,96
"111",1,0.660905086909366,0.876458910880221,0.934491649471242,0.953432106966818,0.965755339364685,0.970753012323293,0.973046499619519,0.974687427015617,0.974969313640882,97
"112",1,0.704871037842941,0.871388138228618,0.933301210188265,0.953204422350788,0.966246723307686,0.970753012323293,0.973046499619519,0.974687427015617,0.974969313640882,98
"113",1,0.704871037842941,0.871388138228618,0.932802997005486,0.953034731971411,0.966246723307686,0.970426203421508,0.972634474710754,0.974687427015617,0.974969313640882,99
"114",1,0.708289497035274,0.868674901431828,0.931843917328794,0.951074781897899,0.963823780739288,0.969973448203945,0.973352737510254,0.97490761014004,0.974975487960264,9
