"","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps"
"389",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"390",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"391",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"392",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"393",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"394",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"395",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"396",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"397",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"398",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"399",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"400",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"401",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"402",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"403",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"404",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"405",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"406",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"407",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"408",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"409",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"410",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"411",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"412",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"413",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"414",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"415",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"416",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"417",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"418",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"419",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"420",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"421",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"422",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"423",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"424",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"425",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"426",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"427",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"428",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"429",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"430",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"431",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"432",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"433",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"434",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"435",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"436",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"437",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"438",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"439",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"440",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"441",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"442",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"443",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"444",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"445",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"446",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"447",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"448",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"449",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"450",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"451",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"452",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"453",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"454",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"455",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"456",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"457",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"458",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"459",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"460",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"461",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"462",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"463",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"464",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"465",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"466",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"467",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"468",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"469",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"470",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"471",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"472",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"473",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"474",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"475",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"476",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"477",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"478",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"479",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"480",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"481",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"482",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"483",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"484",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"485",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"486",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"487",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"488",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"489",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"490",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"491",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"492",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"493",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"494",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"495",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"496",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"497",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"498",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"499",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"500",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"501",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"502",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"503",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"504",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"505",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"506",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"507",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"508",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"509",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"510",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"511",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"512",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"513",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"514",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"515",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"516",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"517",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"518",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"519",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"520",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"521",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"522",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"523",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"524",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"525",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"526",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"527",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"528",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"529",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"530",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"531",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"532",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"533",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"534",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"535",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"536",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"537",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"538",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"539",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"540",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"541",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"542",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"543",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"544",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"545",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"546",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"547",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"548",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"549",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"550",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"551",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"552",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"553",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"554",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"555",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"556",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"557",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"558",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"559",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"560",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"561",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"562",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"563",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"564",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"565",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"566",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"567",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"568",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"569",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"570",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"571",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"572",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"573",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"574",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"575",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"576",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"577",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"578",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"579",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"580",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"581",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"582",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"583",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"584",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"585",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"586",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"587",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"588",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"589",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"590",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"591",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"592",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"593",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"594",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"595",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"596",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"597",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"598",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"599",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"600",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"601",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"602",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"603",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"604",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"605",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"606",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"607",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"608",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"609",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"610",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"611",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"612",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"613",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"614",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"615",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"616",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"617",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"618",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"619",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"620",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"621",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"622",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"623",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"624",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"625",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"626",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"627",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"628",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"629",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"630",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"631",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"632",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"633",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"634",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"635",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"636",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"637",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"638",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"639",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"640",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"641",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"642",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"643",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"644",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"645",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"646",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"647",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"648",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"649",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"650",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"651",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"652",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"653",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"654",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"655",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"656",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"657",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"658",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"659",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"660",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"661",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"662",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"663",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"664",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"665",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"666",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"667",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"668",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"669",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"670",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"671",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"672",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"673",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"674",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"675",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"676",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"677",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"678",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"679",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"680",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"681",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"682",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"683",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"684",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"685",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"686",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"687",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"688",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"689",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"690",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"691",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"692",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"693",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"694",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"695",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"696",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"697",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"698",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"699",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"700",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"701",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"702",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"703",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"704",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"705",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"706",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"707",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"708",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"709",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"710",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"711",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"712",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"713",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"714",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"715",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"716",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"717",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"718",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"719",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"720",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"721",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"722",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"723",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"724",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"725",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"726",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"727",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"728",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"729",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"730",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"731",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"732",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"733",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"734",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"735",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"736",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"737",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"738",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"739",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"740",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"741",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"742",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"743",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"744",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"745",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"746",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"747",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"748",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"749",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"750",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"751",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"752",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"753",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"754",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"755",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"756",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"757",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"758",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"759",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"760",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"761",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"762",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"763",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"764",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"765",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"766",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"767",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"768",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"769",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"770",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"771",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"772",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"773",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"774",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"775",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"776",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"777",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"778",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"779",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"780",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"781",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"782",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"783",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"784",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
"785",0.39,0.39,2,1,4,0,1,0.5,0.05,100,100,15
