"","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final"
"503",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,23,19,0.633822086157416,0.620058873300325,1,NA,NA,NA,34,24,23,19,0.633822086157416,0.620058873300325,1,NA,NA,NA
"504",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA,32,26,13,29,0.881725703502642,0.269383495223483,1,NA,NA,NA
"505",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,15,27,0.952409340056532,0.138423181777385,1,NA,NA,NA,39,19,15,27,0.952409340056532,0.138423181777385,1,NA,NA,NA
"506",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,23,7,35,0.980247440270838,0.0734958955844522,1,NA,NA,NA,33,24,7,35,0.983643754558997,0.0659468407613918,1,NA,NA,NA
"507",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,15,27,0.911311040049077,0.216567044739814,1,NA,NA,NA,36,22,15,27,0.911311040049077,0.216567044739814,1,NA,NA,NA
"508",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA
"509",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,27,31,15,27,0.697086829550653,0.546602157661175,1,NA,NA,NA,27,31,15,27,0.697086829550653,0.546602157661175,1,NA,NA,NA
"510",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,15,27,0.911311040049077,0.216567044739814,1,NA,NA,NA,36,22,15,27,0.911311040049077,0.216567044739814,1,NA,NA,NA
"511",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,21,21,0.887482048643427,0.263809627707619,1,NA,NA,NA,41,17,21,21,0.887482048643427,0.263809627707619,1,NA,NA,NA
"512",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA
"513",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,22,20,0.471089726810862,0.784502877106377,1,NA,NA,NA,28,30,22,20,0.471089726810862,0.784502877106377,1,NA,NA,NA
"514",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,15,27,0.832016280666167,0.350058821875278,1,NA,NA,NA,32,26,15,27,0.832016280666167,0.350058821875278,1,NA,NA,NA
"515",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,18,24,0.868658263012829,0.290731267221954,1,NA,NA,NA,37,21,18,24,0.868658263012829,0.290731267221954,1,NA,NA,NA
"516",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA
"517",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA
"518",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,17,25,0.870384069132318,0.287387630702098,1,NA,NA,NA,36,22,17,25,0.870384069132318,0.287387630702098,1,NA,NA,NA
"519",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,17,25,0.924606660936269,0.193198108123819,1,NA,NA,NA,39,19,17,25,0.924606660936269,0.193198108123819,1,NA,NA,NA
"520",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,26,32,18,24,0.553738250549436,0.710328358292263,1,NA,NA,NA,26,32,18,24,0.553738250549436,0.710328358292263,1,NA,NA,NA
"521",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,18,24,0.823001844651755,0.363239645483733,1,NA,NA,NA,35,23,18,24,0.823001844651755,0.363239645483733,1,NA,NA,NA
"522",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,15,27,0.894092642633929,0.247035522615167,1,NA,NA,NA,35,23,15,27,0.894092642633929,0.247035522615167,1,NA,NA,NA
"523",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA
"524",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,14,28,0.896681000252112,0.242761069352042,1,NA,NA,NA,34,24,14,28,0.896681000252112,0.242761069352042,1,NA,NA,NA
"525",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,19,23,0.906991342983568,0.226896804134201,1,NA,NA,NA,40,18,19,23,0.906991342983568,0.226896804134201,1,NA,NA,NA
"526",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,21,21,0.575705921922887,0.684067708575412,1,NA,NA,NA,30,28,21,21,0.575705921922887,0.684067708575412,1,NA,NA,NA
"527",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,16,26,0.804203025859105,0.392583755005769,1,NA,NA,NA,32,26,16,26,0.804203025859105,0.392583755005769,1,NA,NA,NA
"528",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,20,22,0.736861841876902,0.488628382828627,1,NA,NA,NA,34,24,20,22,0.736861841876902,0.488628382828627,1,NA,NA,NA
"529",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,16,26,0.851388626149503,0.318465187812306,1,NA,NA,NA,34,24,16,26,0.851388626149503,0.318465187812306,1,NA,NA,NA
"530",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA
"531",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA
"532",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA
"533",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,18,24,0.84664404180402,0.326267139475676,1,NA,NA,NA,36,22,18,24,0.84664404180402,0.326267139475676,1,NA,NA,NA
"534",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,14,28,0.878170895861049,0.274831963369876,1,NA,NA,NA,33,25,14,28,0.878170895861049,0.274831963369876,1,NA,NA,NA
"535",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA
"536",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,21,21,0.672921235265765,0.572062458559512,1,NA,NA,NA,33,25,21,21,0.672921235265765,0.572062458559512,1,NA,NA,NA
"537",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA
"538",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,19,23,0.888065777206226,0.259431174143311,1,NA,NA,NA,39,19,19,23,0.888065777206226,0.259431174143311,1,NA,NA,NA
"539",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA
"540",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,13,29,0.943385756582897,0.156220132040606,1,NA,NA,NA,36,22,13,29,0.943385756582897,0.156220132040606,1,NA,NA,NA
"541",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,18,24,0.84664404180402,0.326267139475676,1,NA,NA,NA,36,22,18,24,0.84664404180402,0.326267139475676,1,NA,NA,NA
"542",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA
"543",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,21,21,0.508622782851102,0.751299355965542,1,NA,NA,NA,28,30,21,21,0.508622782851102,0.751299355965542,1,NA,NA,NA
"544",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA
"545",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA
"546",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,23,19,0.50067747295906,0.757738832823712,1,NA,NA,NA,30,28,23,19,0.50067747295906,0.757738832823712,1,NA,NA,NA
"547",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA
"548",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,12,30,0.945440930181324,0.152230546557671,1,NA,NA,NA,35,23,12,30,0.945440930181324,0.152230546557671,1,NA,NA,NA
"549",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA
"550",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA
"551",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA,30,28,16,26,0.750906919382411,0.47098433333505,1,NA,NA,NA
"552",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA
"553",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA
"554",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,20,22,0.579546437773259,0.680585380094064,1,NA,NA,NA,29,29,20,22,0.579546437773259,0.680585380094064,1,NA,NA,NA
"555",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA
"556",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,12,30,0.933091139321626,0.176522776646238,1,NA,NA,NA,34,24,12,30,0.933091139321626,0.176522776646238,1,NA,NA,NA
"557",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,20,22,0.707097877652746,0.528310075797874,1,NA,NA,NA,33,25,20,22,0.707097877652746,0.528310075797874,1,NA,NA,NA
"558",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,16,26,0.804203025859105,0.392583755005769,1,NA,NA,NA,32,26,16,26,0.804203025859105,0.392583755005769,1,NA,NA,NA
"559",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA
"560",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,20,22,0.906922963000884,0.228579140656391,1,NA,NA,NA,41,17,20,22,0.906922963000884,0.228579140656391,1,NA,NA,NA
"561",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,25,33,16,26,0.595849985764546,0.668616524847197,1,NA,NA,NA,25,33,16,26,0.595849985764546,0.668616524847197,1,NA,NA,NA
"562",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA
"563",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA
"564",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,11,31,0.872036241443968,0.288476457962183,1,NA,NA,NA,29,29,11,31,0.872036241443968,0.288476457962183,1,NA,NA,NA
"565",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,19,23,0.680013391950523,0.56350618350572,1,NA,NA,NA,31,27,19,23,0.680013391950523,0.56350618350572,1,NA,NA,NA
"566",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,13,29,0.943385756582897,0.156220132040606,1,NA,NA,NA,36,22,13,29,0.943385756582897,0.156220132040606,1,NA,NA,NA
"567",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA,29,29,16,26,0.722207228300191,0.511011034157903,1,NA,NA,NA
"568",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA,28,30,17,25,0.656673116919078,0.594902057801397,1,NA,NA,NA
"569",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,13,29,0.792484378812516,0.414394407277232,1,NA,NA,NA,28,30,13,29,0.792484378812516,0.414394407277232,1,NA,NA,NA
"570",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,11,31,0.92266105796677,0.196950250568925,1,NA,NA,NA,32,26,11,31,0.92266105796677,0.196950250568925,1,NA,NA,NA
"571",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA
"572",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,16,12,27,0.980213580734522,0.0721937194090053,1,NA,NA,NA,39,17,14,27,0.96853834601491,0.101482464510048,1,NA,NA,NA
"573",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,14,28,0.941724802326056,0.159539821657156,1,NA,NA,NA,37,21,14,28,0.941724802326056,0.159539821657156,1,NA,NA,NA
"574",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,18,24,0.888951919830681,0.256873069958814,1,NA,NA,NA,38,20,18,24,0.888951919830681,0.256873069958814,1,NA,NA,NA
"575",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA
"576",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,16,26,0.692252484005915,0.551138069050726,1,NA,NA,NA,28,30,16,26,0.692252484005915,0.551138069050726,1,NA,NA,NA
"577",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA,29,29,17,25,0.687878509463396,0.555378065015552,1,NA,NA,NA
"578",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,15,27,0.971358138629667,0.097698290111019,1,NA,NA,NA,41,17,15,27,0.971358138629667,0.097698290111019,1,NA,NA,NA
"579",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,11,31,0.936105874219636,0.171040206529639,1,NA,NA,NA,33,25,11,31,0.936105874219636,0.171040206529639,1,NA,NA,NA
"580",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,14,28,0.963263104537139,0.115324724933444,1,NA,NA,NA,39,19,14,28,0.963263104537139,0.115324724933444,1,NA,NA,NA
"581",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,14,28,0.896681000252112,0.242761069352042,1,NA,NA,NA,34,24,14,28,0.896681000252112,0.242761069352042,1,NA,NA,NA
"582",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,19,23,0.710496639873242,0.524008381578996,1,NA,NA,NA,32,26,19,23,0.710496639873242,0.524008381578996,1,NA,NA,NA
"583",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,24,18,0.596939270462274,0.662200402388847,1,NA,NA,NA,34,24,24,18,0.596939270462274,0.662200402388847,1,NA,NA,NA
"584",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,19,23,0.710496639873242,0.524008381578996,1,NA,NA,NA,32,26,19,23,0.710496639873242,0.524008381578996,1,NA,NA,NA
"585",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,15,27,0.854421126235613,0.313960253765068,1,NA,NA,NA,33,25,15,27,0.854421126235613,0.313960253765068,1,NA,NA,NA
"586",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,19,23,0.768206650965286,0.444667489490948,1,NA,NA,NA,34,24,19,23,0.768206650965286,0.444667489490948,1,NA,NA,NA
"587",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,21,9,31,0.976941373913994,0.0807930030423207,1,NA,NA,NA,36,22,9,32,0.98009697181305,0.0749112710858115,1,NA,NA,NA
"588",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,17,25,0.717998439747705,0.515495384998035,1,NA,NA,NA,30,28,17,25,0.717998439747705,0.515495384998035,1,NA,NA,NA
"589",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,19,23,0.648598804444416,0.60242816356519,1,NA,NA,NA,30,28,19,23,0.648598804444416,0.60242816356519,1,NA,NA,NA
"590",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA
"591",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA,29,29,15,27,0.755366445825846,0.465983922621133,1,NA,NA,NA
"592",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA,35,23,16,26,0.872529426067998,0.283693349626395,1,NA,NA,NA
"593",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,12,30,0.919073328954217,0.203109211887923,1,NA,NA,NA,33,25,12,30,0.919073328954217,0.203109211887923,1,NA,NA,NA
"594",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,15,27,0.926761567825825,0.188265285956088,1,NA,NA,NA,37,21,15,27,0.926761567825825,0.188265285956088,1,NA,NA,NA
"595",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,17,25,0.800809373512921,0.397126091102345,1,NA,NA,NA,33,25,17,25,0.800809373512921,0.397126091102345,1,NA,NA,NA
"596",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,15,27,0.971358138629667,0.097698290111019,1,NA,NA,NA,41,17,15,27,0.971358138629667,0.097698290111019,1,NA,NA,NA
"597",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,16,26,0.939560313165572,0.164378718416091,1,NA,NA,NA,39,19,16,26,0.939560313165572,0.164378718416091,1,NA,NA,NA
"598",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA,33,25,19,23,0.739934097774463,0.484291165806904,1,NA,NA,NA
"599",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,12,30,0.903341782857722,0.231973347255609,1,NA,NA,NA,32,26,12,30,0.903341782857722,0.231973347255609,1,NA,NA,NA
"600",6,0.57,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,15,27,0.911311040049077,0.216567044739814,1,NA,NA,NA,36,22,15,27,0.911311040049077,0.216567044739814,1,NA,NA,NA
"601",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,13,29,0.930553495356981,0.18114565988106,1,NA,NA,NA,35,23,13,29,0.930553495356981,0.18114565988106,1,NA,NA,NA
"602",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,18,24,0.888951919830681,0.256873069958814,1,NA,NA,NA,38,20,18,24,0.888951919830681,0.256873069958814,1,NA,NA,NA
"603",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,14,28,0.941724802326056,0.159539821657156,1,NA,NA,NA,37,21,14,28,0.941724802326056,0.159539821657156,1,NA,NA,NA
"604",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,19,23,0.906991342983568,0.226896804134201,1,NA,NA,NA,40,18,19,23,0.906991342983568,0.226896804134201,1,NA,NA,NA
"605",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,17,25,0.870384069132318,0.287387630702098,1,NA,NA,NA,36,22,17,25,0.870384069132318,0.287387630702098,1,NA,NA,NA
"606",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,22,20,0.637485322403512,0.615085327013063,1,NA,NA,NA,33,25,22,20,0.637485322403512,0.615085327013063,1,NA,NA,NA
"607",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,16,26,0.909611419742157,0.219802187566702,1,NA,NA,NA,37,21,16,26,0.909611419742157,0.219802187566702,1,NA,NA,NA
"608",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,18,6,27,0.980577412632039,0.0644417186243427,1,NA,NA,NA,33,19,8,27,0.966996244735528,0.0957616810300801,1,NA,NA,NA
"609",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,14,28,0.971668207694274,0.0966110491157344,1,NA,NA,NA,40,18,14,28,0.971668207694274,0.0966110491157344,1,NA,NA,NA
"610",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,12,30,0.866649025695679,0.296279175721399,1,NA,NA,NA,30,28,12,30,0.866649025695679,0.296279175721399,1,NA,NA,NA
"611",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,22,20,0.637485322403512,0.615085327013063,1,NA,NA,NA,33,25,22,20,0.637485322403512,0.615085327013063,1,NA,NA,NA
"612",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,13,29,0.861969841852275,0.303021890843469,1,NA,NA,NA,31,27,13,29,0.861969841852275,0.303021890843469,1,NA,NA,NA
"613",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,13,12,23,0.975361408174362,0.0789195714783568,1,NA,NA,NA,39,15,12,23,0.969120177388367,0.0941208359353759,1,NA,NA,NA
"614",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,20,22,0.843468105160825,0.333141839656455,1,NA,NA,NA,38,20,20,22,0.843468105160825,0.333141839656455,1,NA,NA,NA
"615",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,13,7,23,0.979032699006397,0.0641344932149313,1,NA,NA,NA,34,14,8,23,0.974222208945595,0.0757897807550781,1,NA,NA,NA
"616",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,13,29,0.972259729838357,0.0949769674701688,1,NA,NA,NA,39,19,13,29,0.972259729838357,0.0949769674701688,1,NA,NA,NA
"617",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,10,32,0.96876844090847,0.102861412510961,1,NA,NA,NA,35,23,10,32,0.96876844090847,0.102861412510961,1,NA,NA,NA
"618",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,14,28,0.928449096649218,0.185022743739329,1,NA,NA,NA,36,22,14,28,0.928449096649218,0.185022743739329,1,NA,NA,NA
"619",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,29,29,10,32,0.89616836780811,0.247139462991345,1,NA,NA,NA,29,29,10,32,0.89616836780811,0.247139462991345,1,NA,NA,NA
"620",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,20,22,0.843468105160825,0.333141839656455,1,NA,NA,NA,38,20,20,22,0.843468105160825,0.333141839656455,1,NA,NA,NA
"621",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,43,15,19,23,0.95232108418024,0.142089694116414,1,NA,NA,NA,43,15,19,23,0.95232108418024,0.142089694116414,1,NA,NA,NA
"622",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,15,8,24,0.977269140387275,0.0711791223769009,1,NA,NA,NA,37,15,9,24,0.979027166324997,0.0692973835474016,1,NA,NA,NA
"623",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,22,20,0.7008641718151,0.537601356089758,1,NA,NA,NA,35,23,22,20,0.7008641718151,0.537601356089758,1,NA,NA,NA
"624",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,12,7,24,0.979903347884052,0.0613581529643815,1,NA,NA,NA,33,13,7,24,0.982130787782859,0.058109462562897,1,NA,NA,NA
"625",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,16,26,0.891951453937072,0.250752199446692,1,NA,NA,NA,36,22,16,26,0.891951453937072,0.250752199446692,1,NA,NA,NA
"626",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,17,25,0.951662254489086,0.141191853850688,1,NA,NA,NA,41,17,17,25,0.951662254489086,0.141191853850688,1,NA,NA,NA
"627",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,21,21,0.790890658645179,0.413699071005476,1,NA,NA,NA,37,21,21,21,0.790890658645179,0.413699071005476,1,NA,NA,NA
"628",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA
"629",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA,33,25,18,24,0.771211229287511,0.440419331281347,1,NA,NA,NA
"630",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA
