"","X","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"74",1,0.959715747687445,0.959771015131985,0.961382671515118,0.967985391157723,0.970882693395533,0.972377152877265,0.973269462561871,0.973668627778304,0.973694466712267,53
"75",1,0.958405294718655,0.958670234638201,0.960854171365099,0.967985391157723,0.970882693395533,0.97161342875943,0.973159794847047,0.973668627778304,0.973694466712267,54
"76",1,0.958195750746904,0.958643451179444,0.961077451983513,0.96843460802576,0.971144393838304,0.973021883675833,0.974096006225788,0.974698764584546,0.974713421697434,55
"77",1,0.948448703214339,0.952280816994827,0.964667853818945,0.97035704447488,0.972269862852111,0.973510010570679,0.974034689081431,0.974623211463424,0.974652350393733,56
"78",1,0.948448703214339,0.952048567674798,0.967583518186509,0.970400345816889,0.971823006720164,0.973274580518348,0.973910911175276,0.974465392296863,0.974652350393733,57
"79",1,0.960061169215819,0.960218387420321,0.966697108213833,0.970659269607028,0.97161342875943,0.973441122157718,0.974584547652945,0.974942389223863,0.974951766680744,58
"80",1,0.960388707141865,0.961183259757242,0.966019197946365,0.969928360347312,0.971604191138786,0.973039608567112,0.974482879769258,0.974942584587548,0.974951766680744,59
"81",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"82",1,0.959702854552586,0.960073214950797,0.963867363628159,0.968889819580545,0.971350833124302,0.972460996124658,0.974268572114862,0.974941217041753,0.974951766680744,60
"83",1,0.956528442277979,0.958560066133727,0.964554305569263,0.96889015582174,0.971310237763527,0.972917669562039,0.974381843286804,0.974939263404903,0.974951766680744,61
"84",1,0.958278499768797,0.960424992057354,0.962425616694219,0.968204486699433,0.971310237763527,0.972734834502565,0.974393939321471,0.974980838903221,0.974980838903221,62
"85",1,0.955484735441752,0.958696316436359,0.96323403630558,0.969918887200029,0.971939215448234,0.973340805608508,0.974524319909648,0.974874616213023,0.974900545726922,63
"86",1,0.955484735441752,0.95639276038927,0.96344182886633,0.968266383690058,0.971405657823815,0.973367514165873,0.97464868667898,0.974980838903221,0.974980838903221,64
"87",1,0.955484735441752,0.958366393987462,0.96315091928128,0.9677709613899,0.970853485202152,0.97335415988719,0.974647116515515,0.974980838903221,0.974980838903221,65
"88",1,0.955484735441752,0.958558504557176,0.964685260251625,0.969725432391257,0.971471825666423,0.973801384347487,0.974649210066802,0.974980838903221,0.974980838903221,66
"89",1,0.955484735441752,0.958033698580817,0.963119273193589,0.968453577350324,0.971301034942968,0.972870541292564,0.974534310592399,0.974979233039695,0.974980838903221,67
"90",1,0.958686578270318,0.959848910221382,0.962538982771046,0.967713755746065,0.970834858418747,0.972822272927483,0.974362738203634,0.974803941372133,0.974900545726922,68
"91",1,0.958686578270318,0.959946549867578,0.963143780446584,0.968273042859368,0.971436689978846,0.973411325115735,0.974695100306324,0.974980071962642,0.974980838903221,69
"92",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"93",1,0.96115382963807,0.961548705694499,0.964160017322537,0.969802823168232,0.971709510153044,0.973290485104768,0.974642690650179,0.974902056591683,0.974915654374541,70
"94",1,0.96115382963807,0.961653425855827,0.963986557042941,0.969439285549022,0.971661469456237,0.973162968156116,0.974197281720778,0.974899506970418,0.974915654374541,71
"95",1,0.958405294718655,0.960483438697916,0.963937985631288,0.970307941597541,0.972090544576668,0.973436650892463,0.974621244647121,0.974875013510035,0.974900545726922,72
"96",1,0.958405294718655,0.960316231711078,0.96329336599767,0.970131575965181,0.972067242284592,0.973302693517589,0.974642690650179,0.974941952030439,0.974980838903221,73
"97",1,0.958405294718655,0.95951587727497,0.963472503050832,0.96758500783727,0.971492058013479,0.973187125495172,0.974112937197206,0.974907199489839,0.974932230312243,74
"98",1,0.958405294718655,0.959855936355948,0.962730973684922,0.968421601051406,0.971301034942968,0.973488745772868,0.974571288168627,0.97493806334316,0.974980838903221,75
"99",1,0.955361434201807,0.956809057620814,0.963648234520218,0.965884197829649,0.96878617233043,0.972137037890602,0.974395206623265,0.97465660017128,0.974705601606056,76
"100",1,0.958848885324503,0.959242706707949,0.963812744362185,0.965568500540162,0.968730289725555,0.971687630901404,0.974342234725499,0.974673037268376,0.974746932035276,77
"101",1,0.958848885324503,0.959335980193502,0.962734421820262,0.965055685678973,0.969990743389664,0.972891927500667,0.974327181969292,0.974491546174988,0.974491546174988,78
"102",1,0.959885257386203,0.960453479981062,0.963643574978598,0.966339069237129,0.971051465778927,0.973250622323111,0.974328688500686,0.974670332033139,0.974833090957518,79
"103",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"104",1,0.956057016455924,0.958392243423394,0.962723989250895,0.965334057322623,0.970536101026583,0.973076472809892,0.974479505214999,0.974596070437459,0.974652349283778,80
"105",1,0.956057016455924,0.958545373060606,0.963304598650978,0.966801642419589,0.971747422734353,0.973170139828656,0.974479513558535,0.97487259863179,0.974960454965827,81
"106",1,0.959885257386203,0.960526192596999,0.963962148380274,0.968004745330957,0.971938496857579,0.973304735813691,0.974479513558535,0.974867192088157,0.974960454965827,82
"107",1,0.957525831057954,0.957550876547343,0.963517441560839,0.965780335230628,0.971286803287754,0.972864906308478,0.973920736073344,0.974718067278443,0.974825291375001,83
"108",1,0.952755213174342,0.955712996262182,0.963721817647928,0.968129923113089,0.971533247167483,0.972919494360247,0.974205124734236,0.974552651356328,0.974652349283778,84
"109",1,0.954397513497082,0.957398696490315,0.963608241227999,0.967687101850429,0.972248005677827,0.973406522773782,0.974273324017938,0.974716995191682,0.974802688604485,85
"110",1,0.953118691575968,0.954116172674437,0.963818543160814,0.967500465625831,0.971533247167483,0.973088196064663,0.974269742271706,0.974635532105262,0.974652349283778,86
"111",1,0.953118691575968,0.958877460189434,0.96561134989296,0.970151094556583,0.972117004260556,0.973127413683172,0.974269742271706,0.974642152032139,0.974725482412145,87
"112",1,0.959975702115803,0.961337067030121,0.965954250732206,0.970006545569885,0.972445674143643,0.973809550218453,0.974552472122382,0.974947025239654,0.974987871843462,88
"113",1,0.959975702115803,0.960369789413594,0.965233445988618,0.969417218045292,0.972264636709093,0.973592046636889,0.97450522656525,0.974950429123305,0.974987871843462,89
"114",1,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,8
"115",1,0.959029065638097,0.960443750656352,0.965248465758291,0.969136492664858,0.972025157134676,0.973559896996885,0.974552472122382,0.974940703741446,0.974987871843462,90
"116",1,0.959029065638097,0.960385413129826,0.965438980131003,0.968637701688239,0.971422200799133,0.973282694273577,0.974484978469336,0.974969427291563,0.974987871843462,91
"117",1,0.962298826095854,0.962548848856429,0.965931137152469,0.968911901997378,0.971510641354007,0.973178148515039,0.974247376540731,0.974946052701469,0.974987871843462,92
"118",1,0.955317151099937,0.96013450684712,0.966089179977147,0.969412044672224,0.971671560191695,0.973181265196095,0.974227480679259,0.974953549727139,0.974987871843462,93
"119",1,0.9549834495759,0.955233725718928,0.963618110538372,0.968784545462463,0.972441924763514,0.973751332467135,0.974561834569879,0.974822073883133,0.974831082733655,94
"120",1,0.955317151099937,0.957412113198696,0.965952665058368,0.970198662207849,0.972452560649546,0.973707623699485,0.974552472122382,0.974773086694842,0.974819070932959,95
"121",1,0.955317151099937,0.957412113198696,0.96525630507992,0.968457367481503,0.972334643910068,0.973660702045976,0.974537880409613,0.974773086694842,0.974819070932959,96
"122",1,0.955317151099937,0.957208436327983,0.965361058425593,0.970055073388015,0.972294178803028,0.973465735743354,0.974311056755498,0.974755203935575,0.974755203935575,97
"123",1,0.958226820681547,0.960970457021203,0.965320317038151,0.97010293632796,0.971751985755455,0.973276706095885,0.974258583243031,0.974726555221054,0.974755203935575,98
"124",1,0.958226820681547,0.96043403149462,0.965013747856589,0.970365042532361,0.971888832531493,0.973038222866804,0.97435940232921,0.974663200476475,0.974755203935575,99
"125",1,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,9
