"","X","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"132",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,219
"133",1,0.041,0.035,0,0,99.13,99.241,0.392814019636281,0.392642067355952,0.390043414996036,0.390301047143907,0.376812862463424,0.376845209322685,0.0321243294751177,0.0320422189466943,0.985,0.984,0.762596504853495,21
"134",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,220
"135",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,221
"136",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,222
"137",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,223
"138",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,224
"139",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,225
"140",1,0.16,0.131,0,0,96.99,97.368,0.454546963808126,0.453953254551051,0.387647265399282,0.388170682659209,0.39315826536021,0.393062968953017,0.0601317600801291,0.0599756214620532,0.858,0.857,0.610659738527014,22
"141",1,0.334,0.286,0,0,93.02,93.893,0.512546403216544,0.512080043261801,0.383939570685041,0.385394494656513,0.408384209559997,0.408557424713902,0.0859200896973244,0.0858272535617075,0.421,0.406,0.480457968450858,23
"142",1,0.593,0.539,0,0,86.77,88.345,0.571791999536666,0.571318445886767,0.38164424580858,0.383895599167628,0.425896770053663,0.426136840866185,0.110179300222447,0.110311691450347,0.076,0.066,0.380393029617188,24
"143",1,0.809,0.768,0,0,79.84,82.069,0.631838147132467,0.631597535536012,0.382402729752091,0.384515003375183,0.446804293033898,0.446677381367887,0.131826460784982,0.132597012047274,0.002,0.002,0.3415509292366,25
"144",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,26
"145",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,27
"146",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,28
"147",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,29
"148",1,0,0,0,0,100,100,0.451931034482759,0.451931034482759,0.391642857142857,0.391642857142857,0.39336765949219,0.39336765949219,0.0591905647608803,0.0591905647608803,0.856,0.856,1,2
"149",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,30
"150",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,31
"151",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,32
"152",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,33
"153",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,34
"154",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,35
"155",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,36
"156",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,37
"157",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,38
"158",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,39
"159",1,0.006,0.005,0,0,99.98,99.986,0.509112466843501,0.509079375406636,0.391655889724311,0.391644047619048,0.408703838851689,0.408683972337638,0.0856624863712099,0.0856586762219103,0.383,0.383,1,3
"160",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,40
"161",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,41
"162",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,42
"163",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,43
"164",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,44
"165",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,45
"166",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,46
"167",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,47
"168",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,48
"169",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,49
"170",1,0.027,0.022,0,0,99.76,99.814,0.567695134743948,0.567537226468119,0.391077475477685,0.391146988280592,0.424660294353128,0.424600970612159,0.112462024711301,0.112433835462113,0.041,0.041,1,4
"171",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,50
"172",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,51
"173",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,52
"174",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,53
"175",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,54
"176",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,55
"177",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,56
"178",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,57
"179",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,58
"180",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,59
"181",1,0.09,0.085,0,0,98.98,99.157,0.62877272676204,0.628538577126654,0.389974449098535,0.390323306655057,0.442698924486189,0.442656568312503,0.13884204143256,0.138831899056639,0.002,0.002,1,5
"182",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,60
"183",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,61
"184",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,62
"185",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,63
"186",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,64
"187",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,65
"188",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,66
"189",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,67
"190",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,68
"191",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,69
"192",1,0,0,0,0,100,100,0.391896551724138,0.391896551724138,0.391642857142857,0.391642857142857,0.377086140069773,0.377086140069773,0.0315943256883543,0.0315943256883543,0.983,0.983,0.75,6
"193",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,70
"194",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,71
"195",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,72
"196",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,73
"197",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,74
"198",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,75
"199",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,76
"200",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,77
"201",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,78
"202",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,79
"203",1,0.012,0.008,0,0,99.89,99.908,0.452043691167359,0.452005690123264,0.391390982890983,0.391484941131587,0.393310125111059,0.393342897369416,0.0592381422579156,0.0592093270002251,0.855,0.855,0.75,7
"204",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,80
"205",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,81
"206",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,82
"207",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,83
"208",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,84
"209",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,85
"210",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,86
"211",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,87
"212",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,88
"213",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,89
"214",1,0.059,0.052,0,0,99.02,99.161,0.509827645585274,0.509827487131836,0.389911379009133,0.390160719989312,0.40852579457201,0.408562668012203,0.0857559296013929,0.0857943107056078,0.387,0.388,0.75,8
"215",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,90
"216",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,91
"217",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,92
"218",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,93
"219",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,94
"220",1,0.64,0.64,0,0,94.4,95.72,0.619310056938439,0.621086633672841,0.396510517937015,0.394453864687458,0.444443068403595,0.443774953791213,0.13138569900212,0.133269304654319,0,0,0.543449205484612,95
"221",1,0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,96
"222",1,0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,97
"223",1,0.08,0.08,0,0,99.2,99.32,0.49352323838081,0.49316091954023,0.39624649859944,0.395809523809524,0.407870979546044,0.407513678186082,0.0756563639272409,0.0757147707876207,0.2,0.2,0.759954333755585,98
"224",1,0.24,0.24,0,0,98,98.48,0.560337814995392,0.560572191974188,0.398661454909133,0.397775335775336,0.427476592369551,0.427005346245081,0.105642870016354,0.106227374355722,0.04,0.04,0.591818762275568,99
"225",1,0.181,0.16,0,0,97.24,97.63,0.569901902790193,0.569516318061912,0.388442314232154,0.389063682989992,0.425382974914468,0.425349169502555,0.112275471678436,0.112267947091586,0.051,0.05,0.75,9
