"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V5","X4","0","0","0","0","100","100","0.672413793103448","0.672413793103448","0.595238095238095","0.595238095238095","0.56968504647342","0.56968504647342","0.0857906666503287","0.0857906666503287","0","0","0.767367903559801"
"V6","X5","1","1","0","0","80","83","0.714285714285714","0.711538461538462","0.419354838709677","0.419354838709677","0.491708148013599","0.49201303097265","0.1571278993238","0.157556479851413","0","0","0.7193826389367"
"V7","X6","1","1","0","0","80","83","0.804347826086957","0.791666666666667","0.5","0.485714285714286","0.560757159142143","0.549052617051243","0.170374925241837","0.170774232716968","0","0","0.848787651732428"
"V8","X7","1","1","0","0","90","93","0.648148148148148","0.660714285714286","0.333333333333333","0.351351351351351","0.421144463578898","0.434521353753291","0.161906018438525","0.162971493876903","0","0","0.747436976364902"
"V9","X8","1","1","0","0","90","93","0.69811320754717","0.685185185185185","0.459459459459459","0.461538461538462","0.50217065577849","0.498137471226799","0.144665898890108","0.139783480083914","0","0","0.537320052876962"
"V10","X9","1","0","0","0","90","93","0.62962962962963","0.618181818181818","0.416666666666667","0.421052631578947","0.458377930473607","0.456276687803716","0.129592867657706","0.124322738121509","0","0","0.410526263641426"
"V11","X10","0","0","0","0","100","100","0.568965517241379","0.568965517241379","0.404761904761905","0.404761904761905","0.431884813530669","0.431884813530669","0.109842627790326","0.109842627790326","0","0","0.369138090271335"
"V12","X11","1","1","0","0","80","83","0.653061224489796","0.64","0.32258064516129","0.333333333333333","0.42226937410778","0.420488421898487","0.160213922533929","0.154916217416789","0","0","0.702533168860588"
"V13","X12","1","0","0","0","90","93","0.615384615384615","0.60377358490566","0.394736842105263","0.4","0.440500551547896","0.43899151349486","0.130841676787075","0.125285407055622","0","0","0.391594743610604"
"V14","X13","1","1","0","0","100","100","0.620689655172414","0.620689655172414","0.404761904761905","0.404761904761905","0.446416778515625","0.446416778515625","0.133491247127375","0.133491247127375","0","0","0.439808995914174"
"V15","X14","1","1","0","0","90","93","0.641509433962264","0.648148148148148","0.405405405405405","0.41025641025641","0.455280040435155","0.458841261123231","0.138166307178944","0.140646712370035","0","0","0.518350837510167"
"V16","X15","0","0","0","0","100","100","0.5","0.5","0.476190476190476","0.476190476190476","0.455633807622205","0.455633807622205","0.0480821879849696","0.0480821879849696","0","0","1"
"V17","X16","0","0","0","0","100","100","0.620689655172414","0.620689655172414","0.547619047619048","0.547619047619048","0.528202316496055","0.528202316496055","0.0790722722096945","0.0790722722096945","0","0","0.747612216742475"
"V18","X17","1","1","0","0","80","83","0.72","0.705882352941177","0.333333333333333","0.34375","0.455986034025907","0.452283840526505","0.179458293578667","0.174677475423149","0","0","0.874752081197906"
"V19","X18","1","1","0","0","80","83","0.66","0.666666666666667","0.366666666666667","0.34375","0.448042380108426","0.437176692615039","0.150894374078956","0.161255353778993","0","0","0.761771049944663"
"V20","X19","1","1","0","0","80","83","0.673913043478261","0.653061224489796","0.352941176470588","0.352941176470588","0.439175847248121","0.433351727058","0.160193569638877","0.154445760344255","0","0","0.687297651051293"
"V21","X20","1","1","0","0","90","93","0.596153846153846","0.618181818181818","0.263157894736842","0.263157894736842","0.361782731862325","0.370697585600523","0.164419406141003","0.173432966383082","0","0","0.874261000422487"
"V22","X21","1","1","0","0","80","83","0.723404255319149","0.729166666666667","0.393939393939394","0.4","0.479527460878665","0.482819208767872","0.166953926548204","0.169354660172427","0","0","0.816923297189848"
"V23","X22","1","1","0","0","80","83","0.673076923076923","0.666666666666667","0.321428571428571","0.310344827586207","0.436161919065207","0.427678445657749","0.165904924519876","0.168391931456998","0","0","0.845274397598989"
"V24","X23","1","1","0","0","80","83","0.75","0.74","0.3125","0.333333333333333","0.45328840167972","0.458758643842978","0.194485632897174","0.188768351192664","0","0","0.950597058322564"
"V25","X24","1","1","0","0","90","93","0.615384615384615","0.592592592592593","0.342105263157895","0.358974358974359","0.411815798127181","0.413696702787023","0.147529686518553","0.134374616648805","0","0","0.465993853995928"
"V26","X25","1","1","0","0","80","83","0.686274509803922","0.69811320754717","0.310344827586207","0.333333333333333","0.434016067372652","0.448774629187575","0.173383515895477","0.173810138432805","0","0","0.873095068463142"
"V27","idx","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.30952380952381","0.30952380952381","0.328078248428885","0.328078248428885","0.0546282561698914","0.0546282561698914","1","1","1"
"V3","X2","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.428571428571429","0.428571428571429","0.379970123068533","0.379970123068533","-0.0103152162224039","-0.0103152162224039","1","1","1"
"V4","X3","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.357142857142857","0.357142857142857","0.369308671558678","0.369308671558678","0.0608641084914279","0.0608641084914279","1","1","0.917388513500007"
"V5","X4","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.547619047619048","0.547619047619048","0.452734146260378","0.452734146260378","-0.0316487884209396","-0.0316487884209396","1","1","1"
"V6","X5","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.452380952380952","0.452380952380952","0.433040658552315","0.433040658552315","0.0407744577788022","0.0407744577788022","1","1","1"
"V7","X6","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.333333333333333","0.333333333333333","0.328542249612772","0.328542249612772","0.0204791134196312","0.0204791134196312","1","1","1"
"V8","X7","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.428571428571429","0.428571428571429","0.40561474255661","0.40561474255661","0.0257826282770258","0.0257826282770258","1","1","1"
"V9","X8","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.357142857142857","0.357142857142857","0.356196442831562","0.356196442831562","0.0356980516950738","0.0356980516950738","1","1","1"
"V10","X9","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.333333333333333","0.333333333333333","0.346662537745053","0.346662537745053","0.0533972028065151","0.0533972028065151","1","1","1"
"V11","X10","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.380952380952381","0.380952380952381","0.374357956993295","0.374357956993295","0.0349166626236592","0.0349166626236592","1","1","1"
"V12","X11","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.452380952380952","0.452380952380952","0.386900666110326","0.386900666110326","-0.0243290823414976","-0.0243290823414976","1","1","1"
"V13","X12","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.428571428571429","0.428571428571429","0.395709263723221","0.395709263723221","0.0109011102250249","0.0109011102250249","1","1","1"
"V14","X13","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.357142857142857","0.357142857142857","0.351558798531333","0.351558798531333","0.0276665449379056","0.0276665449379056","1","1","1"
"V15","X14","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.30952380952381","0.30952380952381","0.314852140341022","0.314852140341022","0.0292904131156444","0.0292904131156444","1","1","1"
"V16","X15","0","0","0","0","100","100","0.344827586206897","0.344827586206897","0.333333333333333","0.333333333333333","0.333286945147212","0.333286945147212","0.0284268762585056","0.0284268762585056","1","1","1"
"V17","X16","0","0","0","0","100","100","0.258620689655172","0.258620689655172","0.547619047619048","0.547619047619048","0.421584089149209","0.421584089149209","-0.078426632546783","-0.078426632546783","1","1","1"
"V18","X17","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.261904761904762","0.261904761904762","0.298204663531659","0.298204663531659","0.0755178954829582","0.0755178954829582","1","1","0.736497812019767"
"V19","X18","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.30952380952381","0.30952380952381","0.314852140341022","0.314852140341022","0.0292904131156444","0.0292904131156444","1","1","1"
"V20","X19","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.333333333333333","0.333333333333333","0.323614383311609","0.323614383311609","0.0127214038376011","0.0127214038376011","1","1","1"
"V21","X20","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.285714285714286","0.285714285714286","0.329762186001167","0.329762186001167","0.0996915040289454","0.0996915040289454","1","1","0.487331677020844"
"V22","X21","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.476190476190476","0.476190476190476","0.399216781912706","0.399216781912706","-0.0313468231310539","-0.0313468231310539","1","1","1"
"V23","X22","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.238095238095238","0.238095238095238","0.303893941440423","0.303893941440423","0.127848306999131","0.127848306999131","1","1","0.55550445147863"
"V24","X23","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.5","0.5","0.427920996129368","0.427920996129368","-0.0176674612401014","-0.0176674612401014","1","1","1"
"V25","X24","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.333333333333333","0.333333333333333","0.342340201225535","0.342340201225535","0.0449044165645714","0.0449044165645714","1","1","1"
"V26","X25","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.428571428571429","0.428571428571429","0.395709263723221","0.395709263723221","0.0109011102250249","0.0109011102250249","1","1","1"
"V27","idx","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.428571428571429","0.428571428571429","0.432568725029397","0.432568725029397","0.0750608724596596","0.0750608724596596","1","1","0.695532234436245"
"V3","X2","0","0","0","0","100","100","0.5","0.5","0.357142857142857","0.357142857142857","0.386177303115259","0.386177303115259","0.0952869261841891","0.0952869261841891","1","1","0.441051874993467"
"V4","X3","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.428571428571429","0.428571428571429","0.400734173897156","0.400734173897156","0.0182420045605251","0.0182420045605251","1","1","1"
"V5","X4","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.333333333333333","0.333333333333333","0.367575374138607","0.367575374138607","0.0965600601989017","0.0965600601989017","1","1","0.450248032871332"
"V6","X5","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.404761904761905","0.404761904761905","0.396970547139938","0.396970547139938","0.0422620189406054","0.0422620189406054","1","1","1"
"V7","X6","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.333333333333333","0.333333333333333","0.367575374138607","0.367575374138607","0.0965600601989017","0.0965600601989017","1","1","0.450248032871332"
"V8","X7","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.452380952380952","0.452380952380952","0.423580702426767","0.423580702426767","0.0251984643566754","0.0251984643566754","1","1","1"
"V9","X8","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.404761904761905","0.404761904761905","0.427361903415483","0.427361903415483","0.101562459873634","0.101562459873634","1","1","0.400602730511954"
"V10","X9","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.333333333333333","0.333333333333333","0.342340201225535","0.342340201225535","0.0449044165645714","0.0449044165645714","0","0","1"
"V11","X10","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.285714285714286","0.285714285714286","0.321492579443763","0.321492579443763","0.0824623212564753","0.0824623212564753","0","0","0.631132401315968"
"V12","X11","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.285714285714286","0.285714285714286","0.329762186001167","0.329762186001167","0.0996915040289454","0.0996915040289454","1","1","0.487331677020844"
"V13","X12","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.523809523809524","0.523809523809524","0.462043756205922","0.462043756205922","0.00209182807304566","0.00209182807304566","1","1","1"
"V14","X13","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.238095238095238","0.238095238095238","0.294953408176985","0.294953408176985","0.112143721745822","0.112143721745822","0","0","0.531239070389775"
"V15","X14","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.595238095238095","0.595238095238095","0.505434892161318","0.505434892161318","-0.012997136961458","-0.012997136961458","1","1","1"
"V16","X15","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.452380952380952","0.452380952380952","0.413575647911819","0.413575647911819","0.0104800331175779","0.0104800331175779","1","1","1"
"V17","X16","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.30952380952381","0.30952380952381","0.344599597085219","0.344599597085219","0.0894795355102118","0.0894795355102118","1","1","0.522946895994513"
"V18","X17","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.357142857142857","0.357142857142857","0.395000158639978","0.395000158639978","0.111879309581816","0.111879309581816","1","1","0.369535857812137"
"V19","X18","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.476190476190476","0.476190476190476","0.436557544915453","0.436557544915453","0.0172109972259241","0.0172109972259241","1","1","1"
"V20","X19","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.357142857142857","0.357142857142857","0.369308671558678","0.369308671558678","0.0608641084914279","0.0608641084914279","1","1","0.917388513500007"
"V21","X20","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.428571428571429","0.428571428571429","0.400734173897156","0.400734173897156","0.0182420045605251","0.0182420045605251","1","1","1"
"V22","X21","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.428571428571429","0.428571428571429","0.40561474255661","0.40561474255661","0.0257826282770258","0.0257826282770258","1","1","1"
"V23","X22","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.380952380952381","0.380952380952381","0.364858521087651","0.364858521087651","0.0192684124473933","0.0192684124473933","0","0","1"
"V24","X23","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.285714285714286","0.285714285714286","0.309254066414918","0.309254066414918","0.0560397759271076","0.0560397759271076","0","0","1"
"V25","X24","0","0","0","0","100","100","0.293103448275862","0.293103448275862","0.595238095238095","0.595238095238095","0.45754612454108","0.45754612454108","-0.0777377552800568","-0.0777377552800568","0","0","1"
"V26","X25","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.357142857142857","0.357142857142857","0.399613273874583","0.399613273874583","0.119873574483687","0.119873574483687","1","1","0.375303563515781"
"V27","idx","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52","52"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.404761904761905","0.404761904761905","0.377841338225152","0.377841338225152","0.0113138016608925","0.0113138016608925","0","0","1"
"V3","X2","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.428571428571429","0.428571428571429","0.436878143934469","0.436878143934469","0.0836385471886829","0.0836385471886829","1","1","0.582771665877882"
"V4","X3","0","0","0","0","100","100","0.5","0.5","0.333333333333333","0.333333333333333","0.371902194875642","0.371902194875642","0.104929174421993","0.104929174421993","0","0","0.395871965629322"
"V5","X4","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.357142857142857","0.357142857142857","0.390529164842951","0.390529164842951","0.103673910839571","0.103673910839571","0","0","0.396576718311821"
"V6","X5","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.476190476190476","0.476190476190476","0.441520722667454","0.441520722667454","0.0245914672252924","0.0245914672252924","0","0","1"
"V7","X6","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.357142857142857","0.357142857142857","0.381914064413988","0.381914064413988","0.0867590486864971","0.0867590486864971","0","0","0.529780412158102"
"V8","X7","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.357142857142857","0.357142857142857","0.390529164842951","0.390529164842951","0.103673910839571","0.103673910839571","0","0","0.396576718311821"
"V9","X8","1","1","0","0","90","93","0.622641509433962","0.607142857142857","0.27027027027027","0.27027027027027","0.376798004703964","0.372638558096314","0.171099054141578","0.167171939340762","1","1","0.827455950681903"
"V10","X9","1","1","0","0","90","93","0.588235294117647","0.555555555555556","0.307692307692308","0.307692307692308","0.382821996195637","0.373737167250532","0.148061980483375","0.136477328601347","1","0","0.514186312641833"
"V11","X10","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.452380952380952","0.452380952380952","0.455093754401082","0.455093754401082","0.0827247305678217","0.0827247305678217","1","1","0.615971568025659"
"V12","X11","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.333333333333333","0.333333333333333","0.367575374138607","0.367575374138607","0.0965600601989017","0.0965600601989017","0","0","0.450248032871332"
"V13","X12","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.476190476190476","0.476190476190476","0.431456839265386","0.431456839265386","0.0100321447614331","0.0100321447614331","0","0","1"
"V14","X13","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.333333333333333","0.333333333333333","0.363346614863464","0.363346614863464","0.0880302855060065","0.0880302855060065","0","0","0.522657289584527"
"V15","X14","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.5","0.5","0.464351578220836","0.464351578220836","0.0314820844841399","0.0314820844841399","1","1","1"
"V16","X15","1","1","0","0","90","93","0.596153846153846","0.592592592592593","0.342105263157895","0.333333333333333","0.405792528746234","0.399438647209106","0.140017405435237","0.14281680168297","1","1","0.551860599274892"
"V17","X16","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.5","0.5","0.482740063429857","0.482740063429857","0.063840828524166","0.063840828524166","1","1","0.886425663725172"
"V18","X17","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.452380952380952","0.452380952380952","0.423580702426767","0.423580702426767","0.0251984643566754","0.0251984643566754","0","0","1"
"V19","X18","0","0","0","0","100","100","0.620689655172414","0.620689655172414","0.428571428571429","0.428571428571429","0.459793051134159","0.459793051134159","0.125064588270073","0.125064588270073","1","1","0.407268905678668"
"V20","X19","0","0","0","0","100","100","0.568965517241379","0.568965517241379","0.428571428571429","0.428571428571429","0.445669174941245","0.445669174941245","0.100638875176018","0.100638875176018","1","1","0.418375601468349"
"V21","X20","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.380952380952381","0.380952380952381","0.408995383280416","0.408995383280416","0.102561099470074","0.102561099470074","1","1","0.378862596379302"
"V22","X21","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.380952380952381","0.380952380952381","0.396094867160637","0.396094867160637","0.0770241174512977","0.0770241174512977","0","0","0.65540923649569"
"V23","X22","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.476190476190476","0.476190476190476","0.468931188263833","0.468931188263833","0.0732539371342808","0.0732539371342808","1","1","0.747482506608356"
"V24","X23","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.333333333333333","0.333333333333333","0.376354579822035","0.376354579822035","0.11309872053285","0.11309872053285","0","0","0.372338470099733"
"V25","X24","1","1","0","0","90","93","0.592592592592593","0.581818181818182","0.361111111111111","0.342105263157895","0.417290430958514","0.402138680642631","0.132116558909049","0.135385322043236","1","1","0.47625837388192"
"V26","X25","1","1","0","0","80","83","0.645833333333333","0.647058823529412","0.375","0.375","0.44390949364368","0.445438646660366","0.143915025559894","0.145737174584334","1","1","0.594270288229595"
"V27","idx","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","1","1","0","0","90","93","0.62962962962963","0.636363636363636","0.333333333333333","0.315789473684211","0.414684635885347","0.405674405078553","0.15514062781841","0.164544062780986","0","0","0.772968157767811"
"V3","X2","1","1","0","0","90","93","0.660377358490566","0.654545454545455","0.324324324324324","0.315789473684211","0.419094626128897","0.412075311209219","0.169007989108525","0.171017309980341","0","0","0.829849763747001"
"V4","X3","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.428571428571429","0.428571428571429","0.432568725029397","0.432568725029397","0.0750608724596596","0.0750608724596596","0","0","0.695532234436245"
"V5","X4","1","1","0","0","90","93","0.611111111111111","0.618181818181818","0.333333333333333","0.368421052631579","0.408427934193128","0.427823107914792","0.148174731680181","0.14164536717158","0","0","0.518326125439466"
"V6","X5","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.404761904761905","0.404761904761905","0.427361903415483","0.427361903415483","0.101562459873634","0.101562459873634","0","0","0.400602730511954"
"V7","X6","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.452380952380952","0.452380952380952","0.463952851714072","0.463952851714072","0.0997689905786468","0.0997689905786468","0","0","0.44811315368222"
"V8","X7","0","0","0","0","100","100","0.620689655172414","0.620689655172414","0.571428571428571","0.571428571428571","0.542153769466188","0.542153769466188","0.0694118218957547","0.0694118218957547","0","0","0.870856010590028"
"V9","X8","1","1","0","0","100","100","0.603448275862069","0.603448275862069","0.380952380952381","0.380952380952381","0.427929961834679","0.427929961834679","0.134273462742496","0.134273462742496","0","0","0.437265246154995"
"V10","X9","1","1","0","0","100","100","0.568965517241379","0.568965517241379","0.357142857142857","0.357142857142857","0.404391705902814","0.404391705902814","0.127639059906568","0.127639059906568","0","0","0.402821940115602"
"V11","X10","1","1","0","0","100","100","0.551724137931034","0.551724137931034","0.333333333333333","0.333333333333333","0.385718684790811","0.385718684790811","0.128744375517271","0.128744375517271","0","0","0.418611944851126"
"V12","X11","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.428571428571429","0.428571428571429","0.450213654071676","0.450213654071676","0.108960222267508","0.108960222267508","0","0","0.385189812783463"
"V13","X12","1","1","0","0","100","100","0.568965517241379","0.568965517241379","0.357142857142857","0.357142857142857","0.404391705902814","0.404391705902814","0.127639059906568","0.127639059906568","0","0","0.402821940115602"
"V14","X13","1","1","0","0","80","83","0.729166666666667","0.73469387755102","0.4375","0.411764705882353","0.504440891275326","0.492444006039792","0.158040587832127","0.16830952068953","1","1","0.812254934673506"
"V15","X14","1","1","0","0","90","93","0.62962962962963","0.642857142857143","0.388888888888889","0.405405405405405","0.443775034895953","0.456478214223816","0.138397467826393","0.139861362176166","0","0","0.501789812331255"
"V16","X15","1","1","0","0","90","93","0.584905660377358","0.592592592592593","0.243243243243243","0.256410256410256","0.348617829216961","0.356138511698855","0.166209914301167","0.166980048954891","0","0","0.836922845960591"
"V17","X16","1","1","0","0","90","93","0.584905660377358","0.581818181818182","0.243243243243243","0.236842105263158","0.348617829216961","0.343159981408282","0.166209914301167","0.168908421844476","0","0","0.863860439525221"
"V18","X17","1","1","0","0","90","93","0.62962962962963","0.625","0.388888888888889","0.378378378378378","0.443775034895953","0.436424191391097","0.138397467826393","0.141088603721027","0","0","0.509287435056174"
"V19","X18","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.404761904761905","0.404761904761905","0.427361903415483","0.427361903415483","0.101562459873634","0.101562459873634","0","0","0.400602730511954"
"V20","X19","1","1","0","0","100","100","0.551724137931034","0.551724137931034","0.285714285714286","0.285714285714286","0.357753430060118","0.357753430060118","0.145881437808285","0.145881437808285","0","0","0.608595809699098"
"V21","X20","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.428571428571429","0.428571428571429","0.450213654071676","0.450213654071676","0.108960222267508","0.108960222267508","0","0","0.385189812783463"
"V22","X21","0","0","0","0","100","100","0.568965517241379","0.568965517241379","0.428571428571429","0.428571428571429","0.445669174941245","0.445669174941245","0.100638875176018","0.100638875176018","0","0","0.418375601468349"
"V23","X22","1","1","0","0","80","83","0.693877551020408","0.7","0.354838709677419","0.393939393939394","0.453292663518078","0.472323164972694","0.166018109460043","0.160271223367364","1","1","0.738829732102196"
"V24","X23","1","1","0","0","90","93","0.60377358490566","0.611111111111111","0.351351351351351","0.384615384615385","0.414408612060817","0.433436404679747","0.139940662441043","0.133582170533895","0","0","0.45535764509374"
"V25","X24","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.571428571428571","0.571428571428571","0.523692019444937","0.523692019444937","0.0365548216450622","0.0365548216450622","0","0","1"
"V26","X25","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.404761904761905","0.404761904761905","0.436554835475501","0.436554835475501","0.117938285156576","0.117938285156576","0","0","0.364772849264359"
"V27","idx","54","54","54","54","54","54","54","54","54","54","54","54","54","54","54","54","54"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","1","0","0","0","90","93","0.592592592592593","0.581818181818182","0.361111111111111","0.368421052631579","0.417290430958514","0.416663954759271","0.132116558909049","0.126497032037055","0","0","0.405011233069935"
"V3","X2","0","0","0","0","100","100","0.672413793103448","0.672413793103448","0.5","0.5","0.51490768456879","0.51490768456879","0.123122290237425","0.123122290237425","0","0","0.490779125476533"
"V4","X3","1","1","0","0","80","83","0.693877551020408","0.68","0.258064516129032","0.242424242424242","0.406596023646847","0.389307249962452","0.188967473190786","0.191294860984381","0","0","0.972676941359256"
"V5","X4","1","1","0","0","90","93","0.660377358490566","0.666666666666667","0.405405405405405","0.41025641025641","0.461427784305174","0.464816099298167","0.145756771297613","0.148172900309405","0","0","0.579724583540435"
"V6","X5","0","0","0","0","100","100","0.5","0.5","0.404761904761905","0.404761904761905","0.414369046525657","0.414369046525657","0.0760069814952429","0.0760069814952429","0","0","0.671983732067986"
"V7","X6","1","1","0","0","90","93","0.654545454545455","0.642857142857143","0.314285714285714","0.351351351351351","0.415474176853758","0.428231713483172","0.169134776202628","0.15631517173271","0","0","0.67765939427764"
"V8","X7","1","1","0","0","80","83","0.638297872340426","0.63265306122449","0.333333333333333","0.323529411764706","0.418593162889253","0.411143935530041","0.152799988503403","0.155261765124711","0","0","0.714327857444056"
"V9","X8","1","1","0","0","80","83","0.666666666666667","0.64","0.28125","0.303030303030303","0.404532362206653","0.405081350315429","0.175426788670363","0.163100799099201","0","0","0.796179506572123"
"V10","X9","1","0","0","0","90","93","0.679245283018868","0.666666666666667","0.432432432432432","0.461538461538462","0.481810305577615","0.492284650727782","0.145162192527861","0.131850502225461","0","0","0.483055324913749"
"V11","X10","1","1","0","0","90","93","0.69811320754717","0.690909090909091","0.405405405405405","0.421052631578947","0.474436966146002","0.479775925624725","0.160349287646289","0.154504155185396","0","0","0.650100829479473"
"V12","X11","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.452380952380952","0.452380952380952","0.463952851714072","0.463952851714072","0.0997689905786468","0.0997689905786468","0","0","0.44811315368222"
"V13","X12","1","1","0","0","90","93","0.592592592592593","0.589285714285714","0.277777777777778","0.27027027027027","0.372357435577151","0.366423337316578","0.158091752246376","0.160850963156467","0","0","0.77677112612355"
"V14","X13","1","1","0","0","100","100","0.655172413793103","0.655172413793103","0.428571428571429","0.428571428571429","0.470111212904845","0.470111212904845","0.140330143009597","0.140330143009597","0","0","0.497475328379156"
"V15","X14","0","0","0","0","100","100","0.672413793103448","0.672413793103448","0.523809523809524","0.523809523809524","0.528328177694598","0.528328177694598","0.114265558130115","0.114265558130115","0","0","0.529877915116638"
