"","y1.PC","y0.PC","y1.IP","y0.IP","box.ni","box.skpt","box.enth","pm_rd","pm_pi0","lower_rd","upper_rd","lower_pi0","upper_pi0"
"1",1,23,28,18,0.00919352940697898,1.68106030836516e-05,0.000543946631562062,0.380714411484486,0.166452675496484,0.237587892647253,0.0340786114879077,0.514426391851092,0.297618655666888
"2",10,14,36,10,0.481780137679866,0.00660369357397171,0.110507133727582,0.297327547622381,0.452591994116151,0.119528727445977,0.313602202903468,0.456861861051887,0.601060073083302
"3",10,14,38,12,0.573444037453203,0.0108311605877754,0.154856882621551,0.277611275328648,0.447737412007251,0.0979778808723778,0.30753309336728,0.440311044879403,0.593448730872756
"4",10,15,36,9,0.40490017507149,0.00283297448833983,0.0577626293299771,0.323086732196934,0.44113676799407,0.152794480371674,0.306462052123003,0.473505251843633,0.579928700804327
"5",10,15,37,12,0.545727876554974,0.00935609983260268,0.136589821769548,0.283585247465688,0.439589984358889,0.113028935490377,0.306840673798651,0.444806645171823,0.590430393926019
"6",10,15,37,14,0.658395085657116,0.017736540071087,0.227071393664736,0.250575155508955,0.441665315500955,0.0702881743137163,0.294539477912287,0.419732773262593,0.592541845188413
"7",10,15,37,8,0.328672197072425,0.00133141074400617,0.0334028320496798,0.336943002393473,0.448855563452316,0.173534512778844,0.311182625913244,0.486021799421953,0.584251734525633
"8",10,15,38,11,0.491951118312384,0.00509808795983966,0.0923576959157596,0.303473687284812,0.440556612086476,0.123901856484829,0.308201778396761,0.450115431293494,0.587527149238118
"9",10,15,39,9,0.375834090720794,0.00170353665777398,0.0411564090675304,0.330964031693919,0.445805427524754,0.160227079414576,0.307593034744936,0.473670099545547,0.584249595431988
"10",10,16,34,10,0.474724138377046,0.00476938631156451,0.0848241342316016,0.306561578818225,0.431305601061143,0.139318176341203,0.301157373994428,0.466251743768844,0.563022233369739
"11",10,16,35,11,0.498510903740393,0.00599368119591783,0.107076364668468,0.296991762200585,0.429811218117496,0.116705074922006,0.280513862165163,0.456200929627169,0.569690233232853
"12",10,16,35,9,0.380802899763932,0.00233915700526948,0.0503305545326761,0.32250264488154,0.433758908665474,0.150192574244587,0.298781500689238,0.471816637993883,0.58439246980445
"13",10,16,36,11,0.4832664410249,0.00521837843235625,0.0907842433428162,0.303412666037068,0.429353711065582,0.122455266788302,0.292366645284102,0.46059932378517,0.576322397905709
"14",10,16,36,14,0.630251750087116,0.0156372595894989,0.203146956092884,0.255617307487435,0.433523709030324,0.0910306418335477,0.292779443917952,0.426563981525525,0.577594440301686
"15",10,16,36,8,0.329041244528513,0.00106893807004824,0.0290749566266849,0.34132136206786,0.438545188692285,0.186548981768819,0.303447960792915,0.490188675526774,0.570827829407182
"16",10,16,37,11,0.47215738378341,0.00433252816602106,0.0798219385562128,0.312011716279972,0.42645539860394,0.135764554443693,0.299957876055095,0.464922616110318,0.574598952147519
"17",10,16,37,13,0.575338603760861,0.00968798704641263,0.145215076995657,0.281279734150876,0.42839938723896,0.109896940724276,0.288510401654596,0.446626305246875,0.581382000162099
"18",10,16,37,14,0.618213146899304,0.012855336263418,0.189487832798212,0.262724141304398,0.429694065741451,0.0905472617368083,0.288901907658784,0.433187368086519,0.582029229638629
