"","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final","pm.skpt.f","pm.enth.f","pm.ni.f","pm.rd.f","pm.50.50.f","pm.skpt.enth.f","pm.skpt.enth.ni.f","pm.skpt.enth.ni.tilde.f","box.skpt.f","box.enth.f","box.ni.f","y1.IP.f","y1.PC.f","y0.IP.f","y0.PC.f"
"47",4,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,97,49,112,0.994227807840519,0.680165197688279,0.189180023071365,NA,0.810819976928635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",4,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,86,62,99,0.991548530934299,0.712898712476464,0.117085116768559,NA,0.882914883231441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",4,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,95,60,101,0.953087689637588,0.883646411395096,0.424923034681018,NA,0.575076965318982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",4,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,96,70,91,0.531275700227505,0.980918069963864,0.830790075084614,NA,0.169209924915386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",4,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,106,63,98,0.291310333742207,0.992608108490878,0.90274612926521,NA,0.0972538707347896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",4,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,101,72,89,0.116889896473577,0.996272261787601,0.952780946010616,NA,0.047219053989384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,60,101,0.84777749200803,0.950031468606554,0.648456109616675,NA,0.351543890383325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,56,105,0.936545943894347,0.907087409698258,0.496989683476103,NA,0.503010316523897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,96,60,101,0.940481017613213,0.90025558575624,0.472555352054069,NA,0.527444647945931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,88,61,100,0.989059833212002,0.743965675691728,0.156070318549429,NA,0.843929681450571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,103,60,101,0.705689517018322,0.97264843791713,0.758709338262963,NA,0.241290661737037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,95,72,89,0.456256609962337,0.983847106161086,0.85641341127603,NA,0.14358658872397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",5,0.39,0.39,2,1,4,0,101,0.5,0.05,322,322,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,92,61,100,0.971207996259207,0.843043691316351,0.327234837317744,NA,0.672765162682256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
