"","X.1","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final"
"410505",410505,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,17,14,20,0.976658955297018,0.0352805103561634,0.537231584757966,0.0735296783231874,0.536298093565221,NA,34,18,15,20,0.975229265026504,0.0417520364837795,0.486469113846589,0.0988610111750698,0.61239189732848,NA
"410506",410506,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,17,18,21,0.975797915520753,0.0387823199409572,0.524678751814264,0.0857451217950243,0.56106636998076,NA,36,19,18,22,0.975317240684933,0.0453361145419784,0.463599146098879,0.118706343121911,0.655107197023032,NA
"410512",410512,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,14,14,17,0.975583970742232,0.0281589346885379,0.645125360710346,0.0442897169268398,0.399164356216493,NA,35,14,15,19,0.977733807820719,0.0241834492273689,0.683320505462411,0.0355775564976698,0.352257051035259,NA
"410513",410513,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,25,10,25,0.975974262840024,0.0309612229984247,0.613153922599858,0.0548310645820431,0.441677141982185,NA,32,26,11,26,0.97607487163878,0.0365476483098359,0.545959631085696,0.0766274484936354,0.53066781740794,NA
"410518",410518,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,18,14,21,0.977259066802353,0.0357820219588013,0.525563154399307,0.0770437528352351,0.551480598435928,NA,33,20,14,22,0.977068016874574,0.0410349681653533,0.471077412203372,0.102279205522643,0.631201793319271,NA
"410519",410519,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,18,12,22,0.975021675308162,0.0326926968997809,0.586714930797707,0.0613115310264978,0.474596600228791,NA,30,19,13,23,0.976265988459642,0.0382140832982649,0.506950292814061,0.0845910018609929,0.577640709046932,NA
"410535",410535,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,20,7,25,0.975552459628284,0.00976585327475521,0.935836395879609,0.0038080819810852,0.0679716861014766,NA,34,20,7,26,0.980253629715804,0.00667809389646845,0.962261672406165,0.00183134315145514,0.0395696707452898,NA
"410537",410537,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,37,13,10,16,0.976752205915911,0.0134311235566941,0.864472910050756,0.00968798704641263,0.145215076995657,NA,37,13,11,18,0.979997077885443,0.0112539946775561,0.880106877493102,0.00741377838950445,0.127306900896402,NA
"410551",410551,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,19,14,20,0.976706503148676,0.0382199163759459,0.507174790888474,0.0867972266883589,0.579622435799885,NA,35,21,14,21,0.97677497842585,0.043203913009315,0.454835802483122,0.111567341254175,0.656731538771053,NA
"410552",410552,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,21,6,28,0.978080258037317,0.00669909677800395,0.971138818354886,0.0014675394305551,0.0303287210756688,NA,32,21,6,30,0.983670639213134,0.00448017792260835,0.984156883994614,0.000641326436838431,0.0164844424422248,NA
"410556",410556,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,9,12,17,0.978266556228822,0.00939989279995357,0.92066252511758,0.00444039447909433,0.0837778693615146,NA,37,9,12,17,0.982101390127744,0.00682038616198088,0.946430711146617,0.00258543641183026,0.0561547252652131,NA
"410557",410557,200,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,14,12,16,0.975368827936121,0.0229973203747902,0.721586836168488,0.0291849919043272,0.307598155735839,NA,38,14,13,16,0.977197835096031,0.0221889462502449,0.719976631795775,0.0281786234917781,0.308201991696003,NA
"410612",410612,201,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,19,39,25,17,0.115565825763111,0.803027278504328,1,0.0441270434917023,0.00168852500795039,NA,19,39,25,17,0.115565825763111,0.803027278504328,1,0.0441270434917023,0.00168852500795039,NA
"410621",410621,201,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,13,45,18,24,0.126945333056518,0.799293127439548,1,0.155413585289525,0.00699950160965781,NA,13,45,18,24,0.126945333056518,0.799293127439548,1,0.155413585289525,0.00699950160965781,NA
"410641",410641,202,0.45,0.39,2,1,4,0,10,0.5,0.05,100,70,66,16,42,8,34,0.629233987582713,0.224038186666,1,0.474033979167705,0.455024941334764,NA,16,42,8,34,0.629233987582713,0.224038186666,1,0.474033979167705,0.455024941334764,NA
"410683",410683,202,0.45,0.39,2,1,4,0,10,0.5,0.05,100,70,66,18,40,10,32,0.603553197214613,0.237562147403192,1,0.647122610178048,0.568498390462424,NA,18,40,10,32,0.603553197214613,0.237562147403192,1,0.647122610178048,0.568498390462424,NA
"410731",410731,203,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,25,10,26,0.975137441161963,0.030899771190231,0.626005390065881,0.0538798704191431,0.427874480353262,NA,32,25,10,28,0.97837285015346,0.0222286798358148,0.719931456401458,0.0303548437964333,0.310423387394976,NA
"410733",410733,203,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,25,8,30,0.975008461560452,0.0172003898883755,0.83464312125757,0.0143580512730551,0.179714930015485,NA,29,27,8,31,0.974470932111996,0.0190156434649341,0.816132560287013,0.0177295326507461,0.201596972363733,NA
"410736",410736,203,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,21,13,24,0.978041307698531,0.0356444716927704,0.521706641055654,0.0787113885336393,0.557004747477986,NA,32,22,15,24,0.974952940183174,0.0524502698508592,0.395356811432063,0.161485692160053,0.766128880727989,NA
"410753",410753,203,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,21,10,27,0.976989307096962,0.0198339360603121,0.765837189388193,0.0229897080750718,0.257152518686879,NA,31,21,11,28,0.980100106797613,0.0187287419925768,0.7522710247163,0.0222270511576211,0.269956026441322,NA
"410759",410759,204,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,19,10,26,0.976267184000043,0.0195080355343453,0.773013445498089,0.0205881661198563,0.247574720621768,NA,29,21,10,27,0.975539972401015,0.0223886095502583,0.739567787327867,0.0278608578262496,0.288293070498383,NA
"410774",410774,204,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,17,8,27,0.977573876441199,0.00800363349120536,0.952270958921049,0.0026250947107604,0.0503541357897112,NA,31,17,9,28,0.980583927385593,0.00752845928676005,0.946816991414976,0.00281844229136835,0.0560014508763926,NA
"410794",410794,204,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,18,14,23,0.97742015760748,0.0347191015875477,0.536143349794391,0.0737132048948433,0.537569855100452,NA,33,18,14,24,0.980466048189802,0.0251698363879849,0.634042309977477,0.0427513078609903,0.408708997883513,NA
"410804",410804,204,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,28,20,12,28,0.976678444172408,0.0280603219846731,0.641669791363823,0.0447389125303761,0.403069121166554,NA,28,22,13,28,0.974980822193446,0.0412790861674108,0.501450855734498,0.0982703355223204,0.596819479787822,NA
"410821",410821,204,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,20,14,25,0.975297503209392,0.0446736597593843,0.45489687773992,0.117128050443329,0.662231172703408,NA,30,22,14,25,0.973667003642481,0.0507157437935782,0.423092714404061,0.147844531750889,0.724751817346828,NA
"410827",410827,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,14,7,24,0.979050402332557,0.00543940762887452,0.98108269312592,0.000780543320700154,0.0196978501947805,NA,33,15,7,24,0.981199229381582,0.00492099802222479,0.982497288704033,0.000682814412659263,0.0181855257086267,NA
"410832",410832,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,17,13,20,0.975360148074657,0.0340033011411752,0.566489894639288,0.0673343094154392,0.500844414776151,NA,33,18,14,20,0.975017628863101,0.0402425886517055,0.501432603567791,0.0943223966799019,0.592889793112111,NA
"410835",410835,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,11,8,18,0.9754782935847,0.0074575423056118,0.962382686116729,0.00167474940454048,0.0392920632878118,NA,33,11,9,20,0.978366232853404,0.00641331634947651,0.968105774889049,0.00145881208216567,0.0333530371931162,NA
"410839",410839,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,9,11,16,0.976616221380857,0.0096819202007572,0.924284581488275,0.0045327799864562,0.0802481984981809,NA,35,9,11,18,0.981403827142524,0.00621736239810433,0.958542467537308,0.00174844272075762,0.0432059751834495,NA
"410843",410843,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,42,15,21,20,0.979272947294662,0.0272211713693231,0.649097387529142,0.0431312896630791,0.394033902133938,NA,43,15,22,20,0.978630425832787,0.0280135755236368,0.651905924153148,0.0443422419425471,0.392436317789399,NA
"410845",410845,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,12,13,16,0.975084314580782,0.0206169678975006,0.761909294481043,0.0237288942715113,0.261819599790468,NA,37,12,14,16,0.976815817376082,0.019591029517809,0.766947050330622,0.0217616653127687,0.254814614982146,NA
"410849",410849,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,17,5,23,0.978598454712888,0.00497952204448471,0.989133229853035,0.000444966790638772,0.0113117369376033,NA,35,17,6,23,0.981048957550524,0.00490379437827149,0.983591446813594,0.000594995493657511,0.0170035486800636,NA
"410850",410850,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,17,9,25,0.977601451511789,0.0109708263413604,0.903531676466504,0.00589776160636733,0.102366085139863,NA,33,17,10,25,0.980702197778913,0.0102921149282008,0.895732355085384,0.00620489615603252,0.110472541070649,NA
"410851",410851,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,11,19,18,0.975798336195559,0.0234087738850063,0.727275887564798,0.0295414481866129,0.302265560621814,NA,38,11,20,18,0.977123566326799,0.0217526073073047,0.745547854865691,0.0261947503304513,0.28064689546476,NA
"410857",410857,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,11,9,22,0.976324765148294,0.00698415435573418,0.96667705184115,0.00155765311596888,0.0348806012748191,NA,32,11,9,23,0.982249149501403,0.00464810691165329,0.981221788548983,0.000639881023223481,0.0194180924742402,NA
"410860",410860,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,9,11,14,0.976196793140988,0.0112433856599952,0.902933539067219,0.00585150269103674,0.102917963623818,NA,39,9,11,14,0.979673683102524,0.00851266948919405,0.931125444602273,0.00355687031587199,0.0724314257135994,NA
"410865",410865,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,9,6,23,0.991101136586445,0.00176926091479557,0.998869739725403,2.83288877674537e-05,0.0011585891623649,NA,32,10,7,24,0.988925629372218,0.00227962205756449,0.99749056312061,7.93268056437664e-05,0.00258876368503375,NA
"410866",410866,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,22,10,27,0.975293648268292,0.0251643073501318,0.701310401135638,0.0348681693525922,0.333557768216955,NA,29,25,10,27,0.972724013195252,0.034763301653197,0.605263956483319,0.0621601117202229,0.456896155236904,NA
"410867",410867,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,9,11,20,0.975869214241571,0.00832681536996416,0.947103789929312,0.00287863416723503,0.0557748442379228,NA,31,10,12,20,0.977235709328634,0.0104268360447726,0.908095703980019,0.00543507867218522,0.0973393746921661,NA
"410869",410869,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,15,16,20,0.975652867580349,0.0339127558846029,0.570619221894392,0.0652890075020214,0.494669785607629,NA,34,16,17,20,0.974444365026739,0.0403173393605869,0.51505455481136,0.0870538531628523,0.571999298351493,NA
"410872",410872,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,37,14,15,18,0.978222323058349,0.0231847325740322,0.696388774512168,0.0329706520698104,0.336581877557643,NA,38,14,17,18,0.976690513967548,0.0271330418081089,0.662607924100311,0.042044900430649,0.379436976330338,NA
"410873",410873,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,18,13,18,0.975533633140955,0.0379166679279423,0.519229687942585,0.082058574244792,0.562828886302207,NA,35,18,14,20,0.97827479737625,0.033596845980689,0.541237524825215,0.067852526196815,0.5266150013716,NA
"410881",410881,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,23,14,24,0.976755207085015,0.0467178549390097,0.424932086664459,0.13226574787347,0.707333661209011,NA,35,23,15,24,0.978736860985542,0.0444052831271597,0.425126000752806,0.12384923391592,0.698723233163115,NA
"410884",410884,205,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,19,10,22,0.975222885516641,0.0246546444384107,0.69799809601983,0.0342394022206026,0.336241306200772,NA,33,19,10,23,0.978248067437899,0.0175873642734233,0.784556592534121,0.0184071339494474,0.233850541415327,NA
"411026",411026,208,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,17,10,22,0.975944101655997,0.0190097142535882,0.778215516314205,0.0198640803080683,0.241648563993863,NA,31,20,10,22,0.974905471721925,0.0278228139798274,0.655744159663299,0.0448566398378882,0.389112480174589,NA
"411036",411036,208,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,24,10,25,0.975031881822802,0.0309972474185618,0.622042455830259,0.0542426812157735,0.432200225385515,NA,31,25,11,26,0.975441957298441,0.0366421341855344,0.550395648068889,0.0771572315893973,0.526761583520508,NA
"411091",411091,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,16,18,20,0.975021851857587,0.037912845749155,0.542752185424527,0.0787911320249857,0.536038946600458,NA,36,17,19,21,0.973584077779836,0.0434230145394071,0.504258523400322,0.100621874421392,0.59636335102107,NA
"411094",411094,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,24,13,26,0.9759093942516,0.0449555593526553,0.454337049357437,0.118775681586299,0.664438632228862,NA,31,25,15,26,0.9693873306014,0.0654723162050638,0.365127680819454,0.228527213371595,0.86339953255214,NA
"411095",411095,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,17,9,21,0.975876311778801,0.0147674477222978,0.85010586645876,0.0117667724078175,0.161660905949058,NA,35,17,9,22,0.97941625918749,0.0103315150849463,0.902567484098893,0.00603188942221504,0.103464405323322,NA
"411098",411098,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,17,9,25,0.975125165687149,0.0140785365250807,0.867551867727891,0.00912645021347275,0.141574582485582,NA,30,19,9,25,0.974946508924682,0.0162527505701253,0.837182153784866,0.0138297139499569,0.176647560165091,NA
"411100",411100,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,19,14,23,0.975047241883322,0.0436284679597176,0.465273177630018,0.110769900811341,0.645496723181323,NA,30,22,14,23,0.968645435405872,0.0614376306632914,0.387547165585626,0.202293095051779,0.814745929466153,NA
"411102",411102,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,16,11,18,0.976793806378064,0.0218965936944646,0.722429289457821,0.0277638615579541,0.305334572100133,NA,36,16,12,19,0.979359169893745,0.0200407841425252,0.728050547229831,0.0250343549674171,0.296983807737586,NA
"411124",411124,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,14,11,18,0.975841369662565,0.0196976130459742,0.764237673165471,0.0214957686522754,0.257258095486804,NA,33,15,13,18,0.975141424495922,0.0301036223753802,0.618195081029908,0.0518453637963524,0.433650282766445,NA
"411131",411131,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,21,6,27,0.978372688714702,0.00672784528003423,0.969139541416561,0.00144278124669772,0.0323032398301369,NA,32,22,7,28,0.978710956951404,0.00842389377056985,0.943756859117104,0.00309499139703875,0.0593381322799345,NA
"411133",411133,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,20,10,23,0.977563499284132,0.0199819747638972,0.752112978233962,0.0238062059898776,0.271693227755916,NA,33,20,11,25,0.980083398106699,0.0184989453202177,0.752731647990315,0.0223424287012362,0.269610780710922,NA
"411137",411137,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,24,13,27,0.975183185469258,0.045273687837184,0.46128776349985,0.119342092840667,0.658054329340817,NA,31,24,13,29,0.979226134972223,0.0334487348168447,0.546331699259035,0.0691901975322605,0.522858498273226,NA
"411142",411142,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,28,18,12,26,0.97649364829739,0.0266058342130294,0.657804389107326,0.0416103794775703,0.383805990370244,NA,28,20,12,27,0.975685865936323,0.030983258835097,0.611206128322908,0.0564097586259106,0.445203630303003,NA
"411146",411146,209,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,15,12,22,0.975263177156774,0.0241661356645334,0.700213246296525,0.0328881352286315,0.332674888932106,NA,31,15,13,22,0.978310445972168,0.0222470915808866,0.69954610389865,0.0302738259706564,0.330727722072006,NA
"411157",411157,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,14,7,26,0.978455113173171,0.00544446924596753,0.983186610359407,0.000689155408322601,0.017502545048916,NA,29,15,8,27,0.977945138481304,0.00684899504849257,0.966619980610652,0.00154833806187465,0.0349283574512223,NA
"411160",411160,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,34,20,11,19,0.97533087345863,0.0350396116518988,0.553714170987003,0.0704632520103856,0.516749081023382,NA,34,22,12,19,0.972302718256236,0.0504141424686134,0.43136637570226,0.139130644515977,0.707764268813717,NA
"411163",411163,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,39,11,18,16,0.976072527960554,0.0219458801751027,0.751267831789938,0.0248293629678858,0.273561531177948,NA,39,11,19,18,0.979781976344446,0.0177997679787165,0.780471523807958,0.0190463503192483,0.23857482651129,NA
"411166",411166,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,13,10,23,0.97639818365269,0.0102618889566712,0.918204702635937,0.00515870338016311,0.0869540007442257,NA,30,15,11,23,0.976083739656125,0.0165408649327675,0.818107467502893,0.0151366470341471,0.197029179531254,NA
"411168",411168,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,12,11,16,0.975720451896182,0.0157609772550108,0.831748312674221,0.0130570591060666,0.181308746431846,NA,37,12,12,16,0.977891837572945,0.015043527310173,0.829712866079545,0.0125492450642022,0.182836378984658,NA
"411172",411172,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,17,11,23,0.975036235197117,0.0246797040486078,0.697628672669468,0.0334893404806481,0.33586066781118,NA,30,19,11,23,0.975699407241966,0.0286047669152991,0.635888657200138,0.0468644417762835,0.410975784576145,NA
"411192",411192,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,19,11,21,0.975316839553183,0.0324026157123192,0.585655927204898,0.0585570021714456,0.472901074966547,NA,32,20,11,22,0.976073198225694,0.0294252398704192,0.622119926232719,0.0512381120458285,0.429118185813109,NA
"411199",411199,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,18,17,22,0.977917861805572,0.0385112018934418,0.496048992089494,0.0888987018896532,0.592849709800159,NA,36,19,17,23,0.980393679400431,0.0358086890460199,0.495606238759677,0.0815692925037552,0.585963053744078,NA
"411206",411206,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,18,16,24,0.979227576847814,0.036330667967063,0.496906189706004,0.082971532677212,0.586065342971208,NA,33,20,16,24,0.978231721477868,0.0427201509242268,0.444248251173394,0.113241492927096,0.668993241753702,NA
"411209",411209,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,12,9,24,0.976001160575357,0.00734456380353876,0.964080992303024,0.00193252630762101,0.0378515340045969,NA,30,13,9,25,0.978505355627976,0.00667341897925822,0.965286982710681,0.00161052328514136,0.0363235405744607,NA
"411217",411217,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,18,8,29,0.977775714496507,0.00825940231873568,0.949068503717685,0.00295859631133747,0.0538900925936523,NA,31,18,8,30,0.982767424740889,0.00551612960492731,0.970977675923152,0.00127636431157996,0.0302986883884279,NA
"411218",411218,210,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,28,16,11,27,0.976966872353796,0.0154979068769402,0.831096254851723,0.0131253888909011,0.182029134039179,NA,30,16,12,27,0.979870453751302,0.0139923407899454,0.833602271193156,0.0124389427620556,0.1788366715689,NA
"411221",411221,211,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,20,38,26,16,0.115158296674944,0.802586463696263,1,0.0353749480542928,0.0013180381155644,NA,20,38,26,16,0.115158296674944,0.802586463696263,1,0.0353749480542928,0.0013180381155644,NA
"411279",411279,211,0.39,0.39,2,1,4,0,10,0.5,0.05,100,70,66,13,45,17,25,0.150943074663257,0.768615285107203,1,0.226331712120276,0.012936742048076,NA,13,45,17,25,0.150943074663257,0.768615285107203,1,0.226331712120276,0.012936742048076,NA
"411397",411397,213,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,19,13,21,0.977256947961046,0.0355582296299181,0.527308880390395,0.0744596884638995,0.547150808073504,NA,34,19,13,23,0.980539312811002,0.0253874855591075,0.628635486111898,0.0428120997865993,0.414176613674701,NA
"411399",411399,213,0.51,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,24,10,25,0.975031881822802,0.0309972474185618,0.622042455830259,0.0542426812157735,0.432200225385515,NA,31,26,11,25,0.973287395119,0.0448279491424308,0.485734347296077,0.1119690235767,0.626234676280624,NA
"411426",411426,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,35,15,9,19,0.97686956461012,0.0119173608037044,0.889104214453377,0.00739242891672709,0.11828821446335,NA,35,16,9,21,0.978557919576179,0.0103169697636346,0.907698359657183,0.00577399106788007,0.0980756314106968,NA
"411432",411432,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,21,9,24,0.97594838643674,0.0186426151395843,0.791535598124145,0.0187605156998783,0.227224917575733,NA,33,22,9,25,0.977692928040985,0.0166030060900365,0.812132999113351,0.0162289682091672,0.204095969095816,NA
"411433",411433,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,22,11,22,0.976318554071653,0.0336009010120588,0.566073803111053,0.0686535043339145,0.502579701222862,NA,34,23,11,23,0.977645837470698,0.0303236631015877,0.597287408951396,0.0569972388900746,0.459709829938679,NA
"411442",411442,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,16,9,24,0.977138178536031,0.010812128373726,0.90790782658683,0.0055125046034411,0.0976046780166114,NA,34,16,9,24,0.980540018636637,0.00748290352171932,0.945793147586921,0.00300435320399329,0.0572112056170721,NA
"411446",411446,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,22,13,25,0.975440703082738,0.0442363260830521,0.460806421928438,0.114734704356967,0.653928282428529,NA,30,24,14,25,0.968956271579875,0.0626620167135152,0.382519506279388,0.211811086759636,0.829291580480248,NA
"411452",411452,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,26,6,31,0.975196725820622,0.010533565752166,0.934127558465412,0.00424585134002972,0.0701182928746179,NA,29,27,6,33,0.977464247821299,0.00930405985956273,0.944248858202987,0.00348447082883747,0.0592356126258501,NA
"411459",411459,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,22,10,29,0.976424704879229,0.0203669184426117,0.767558227125146,0.0235316129018934,0.255973385776747,NA,31,23,10,29,0.979064087373233,0.0178519002058455,0.783606694564785,0.0189318547214194,0.235325160156635,NA
"411468",411468,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,22,15,25,0.976787621893381,0.0474500887385881,0.418379298865317,0.14110650530851,0.722727206443192,NA,34,22,15,26,0.981403060138291,0.0350790885108004,0.489267300019803,0.0815068321491865,0.592239532129384,NA
"411484",411484,214,0.57,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,18,5,25,0.975074583851829,0.00617930984675652,0.984107033675848,0.000727194452073012,0.0166201607762255,NA,30,19,6,26,0.974652490042306,0.00776140263477909,0.966834838392383,0.00170164653503034,0.0348668081426472,NA
"411489",411489,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,20,7,27,0.975381571786536,0.00968785526468152,0.938676965636333,0.00373945393321439,0.0650624882968817,NA,31,22,7,27,0.97539532311488,0.0108602546244678,0.922921872041965,0.0049705848226869,0.0820487127807224,NA
"411494",411494,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,13,17,18,0.975486374099428,0.0272356221528419,0.670448426249806,0.0396597590263654,0.369211332776559,NA,36,14,19,18,0.968840827458293,0.0401835788041209,0.587663010273713,0.0731609103094362,0.485497900035723,NA
"411499",411499,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,33,18,13,20,0.976246073684711,0.0352808294079655,0.54164357275262,0.0736047757899004,0.531961203037281,NA,35,18,13,21,0.979463624153462,0.0257934133715599,0.635675160244141,0.0429401261429147,0.407264965898774,NA
"411500",411500,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,36,19,15,20,0.977178688841476,0.0398984213837493,0.485681134930728,0.0942639319516197,0.608582797020892,NA,36,19,15,23,0.981898873626411,0.0276198800220151,0.579856028006423,0.0532363998882022,0.473380371881779,NA
"411502",411502,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,30,18,12,22,0.975021675308162,0.0326926968997809,0.586714930797707,0.0613115310264978,0.474596600228791,NA,31,18,12,24,0.978000168094319,0.0234049405131976,0.690092442312442,0.0340119844731523,0.34391954216071,NA
"411503",411503,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,15,14,19,0.975027172399812,0.0330443697831142,0.581494270939562,0.0604289118337826,0.478934640894221,NA,34,16,14,19,0.976227349776177,0.0317195640892379,0.589244647985626,0.059047469717196,0.46980282173157,NA
"411505",411505,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,39,13,16,16,0.97546442066284,0.0252837902596753,0.702431766609452,0.0332059446624281,0.330774178052976,NA,39,14,17,17,0.975271706574832,0.0289227147055134,0.656027378897489,0.0434876127099801,0.387460233812491,NA
"411507",411507,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,10,10,18,0.975119019609856,0.00937709099258233,0.93552816197149,0.00366185375173664,0.0681336917802466,NA,32,10,12,19,0.977685210713581,0.0107017548969989,0.901074706011633,0.00578192507581927,0.104707219064186,NA
"411514",411514,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,29,16,11,24,0.975852230466106,0.0191612599596112,0.777168046845691,0.0202331193716128,0.243065072525922,NA,30,16,13,24,0.978365541136483,0.022874871746121,0.691091550740438,0.0327913174398583,0.341699766699421,NA
"411520",411520,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,31,23,13,25,0.976226768380113,0.0445904580039865,0.449968081343037,0.115054572674082,0.665086491331045,NA,33,24,13,25,0.978575866045028,0.040716406742217,0.462298269796748,0.102685137497108,0.64038686770036,NA
"411524",411524,215,0.63,0.39,2,1,4,0,10,0.5,0.05,100,70,66,32,14,16,20,0.975240095982502,0.0319492054838807,0.598086055876567,0.0578100195951586,0.459723963718591,NA,34,14,16,21,0.979437164211463,0.0231447054604359,0.679441504613753,0.0345124714524735,0.355070966838721,NA
