"","X","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"62",1,0.1836,0.13168,0,0,95.55888,96.0746,0.554445409507845,0.553830117049811,0.381514024782003,0.382666546470697,0.525939095718197,0.525816801611624,0.421786392305046,0.421667657440276,0.9556,0.95572,42
"63",1,0.277,0.20348,0,0,92.84784,93.6328,0.586418137716434,0.585738715039041,0.377984824690387,0.379724732904446,0.548307218213811,0.548283706769665,0.432166727665675,0.432030536473812,0.92536,0.92552,45
"64",1,0.31276,0.2324,0,0,91.7244,92.61172,0.597203029579616,0.596424857119714,0.376628493505172,0.378665364117908,0.555782850379048,0.555761166694711,0.435841642010043,0.435685863118609,0.91144,0.91168,46
"65",1,0.35048,0.26192,0,0,90.47,91.46672,0.608069524873365,0.607183961178868,NA,0.377595446816008,0.563337589790443,0.563275010139567,0.439764696181102,0.439511759857565,0.88372,0.88436,47
"66",1,0.39044,0.29368,0,0,89.13104,90.24272,0.618837550409226,0.617915960855711,NA,0.376449107542085,0.570784306244473,0.570747656626213,0.443682058581507,0.443380347591026,0.86288,0.8632,48
"67",1,0.43212,0.3262,0,0,87.67432,88.90624,0.629591489102667,0.62857724911388,NA,0.375331704617091,0.578206292713082,0.578159601235659,0.447765078172243,0.447397977287835,0.83296,0.83284,49
"68",1,0.00064,4e-04,0,0,99.99352,99.99524,0.420019241539017,0.420017483051357,0.389037052405363,0.389040145292334,0.42892498895199,0.428924902583813,0.382567878632374,0.382567869344379,0.97164,0.97164,4
"69",1,0.47536,0.3574,0,0,86.04096,87.40084,0.640404146054681,0.639214538414178,NA,0.374156149985043,0.585627888508966,0.585524960741099,0.451990220043111,0.451517833204904,0.78388,0.78424,50
"70",1,0.03152,0.01868,0,0,99.09376,99.1832,0.39127634125241,0.39108881091611,0.38674604532809,0.387136774838345,0.406799711613082,0.406762864220009,0.373492128145365,0.373531781024731,0.96756,0.96648,51
"71",1,0.039,0.02384,0,0,98.87416,98.98456,0.40156088472716,0.401332958937994,0.38624838763626,0.386713341469627,0.414340761356279,0.41429567401855,0.376406155795077,0.376448403948465,0.96916,0.96892,52
"72",1,0.04656,0.02836,0,0,98.65248,98.78496,0.411721537461693,0.411442848248478,0.385790741985739,0.386331379613496,0.421796422355835,0.421732346612445,0.379291961257132,0.379329199104844,0.97336,0.97292,53
"73",1,0.056,0.03504,0,0,98.38248,98.54204,0.421996260074745,0.421662381707574,0.385270033179178,0.38588126883009,0.429295706518177,0.429213879373791,0.38221385880995,0.382243746790528,0.97292,0.97316,54
"74",1,0.0666,0.04284,0,0,98.0668,98.25612,0.432294056295095,0.431930045103633,0.384624907169881,0.385319183260369,0.436775026332078,0.436694001955228,0.385103953268616,0.385134115476299,0.97396,0.97368,55
"75",1,0.07972,0.05084,0,0,97.67488,97.90164,0.442702760733666,0.442281655699036,0.383806611264273,0.384651687684142,0.444284990126505,0.444193125989933,0.388006717557228,0.388039621096419,0.97384,0.97396,56
"76",1,0.09372,0.06076,0,0,97.24872,97.51496,0.453019239916788,0.452559017953441,0.382976035756562,0.383922303388357,0.451713854914111,0.451611915383799,0.390932033544026,0.390946414606628,0.9746,0.97476,57
"77",1,0.11012,0.07272,0,0,96.74008,97.05476,0.463494520333077,0.462977499892593,0.382054076399546,0.383138058569456,0.459213622472141,0.45910342461502,0.393917822537917,0.393925378273776,0.97304,0.97312,58
"78",1,0.1288,0.08628,0,0,96.18288,96.54768,0.474112119827211,0.473535739362986,0.381019410102058,0.38223945111823,0.46678069990922,0.466662848037078,0.396945053863462,0.396937869010056,0.972,0.9722,59
"79",1,0.00084,0.00052,0,0,99.99048,99.99292,0.430012133946019,0.430008028620722,0.389027224030196,0.389036131568524,0.436364761172457,0.436365250115787,0.385478120058797,0.385480601400749,0.97288,0.97292,5
"80",1,0.15012,0.10264,0,0,95.5112,95.93768,0.484812710772147,0.484121095010578,0.379971781141958,0.381298983126659,0.474368994674533,0.474201445629425,0.400070526162134,0.400003317219283,0.97352,0.97336,60
"81",1,0.17516,0.11944,0,0,94.70656,95.20312,0.495557299866601,0.494736081072109,0.37854627053286,0.380156418516523,0.481891642607988,0.481702989683378,0.403141676099657,0.403085459947166,0.97188,0.97176,61
"82",1,0.20268,0.13752,0,0,93.75848,94.33728,0.506573386645918,0.50562619976117,0.376981286265826,0.378949356237112,0.4895433642631,0.489350955343063,0.406326203595276,0.406288977401997,0.97072,0.97076,62
"83",1,0.22948,0.159,0,0,93.014,93.66912,0.517139719606578,0.516244486002297,NA,0.378166098254881,0.497084412587445,0.496938742562438,0.409617715227549,0.409565845125577,0.96616,0.9662,63
"84",1,0.262,0.18136,0,0,91.838,92.58756,0.52822621206283,0.527232000627046,NA,0.376760895162482,0.504697466672176,0.504565846115633,0.412953404070337,0.412920362468415,0.96604,0.96648,64
"85",1,0.2954,0.20664,0,0,90.64456,91.49072,0.539121503771565,0.538042105698228,NA,0.375282794403421,0.51220837304282,0.512067741467362,0.41639100450217,0.416314610891196,0.96336,0.96384,65
"86",1,0.33084,0.23456,0,0,89.32832,90.27464,0.550131659403292,0.548948861830526,NA,0.37382503319324,0.519773884070314,0.51959509934864,0.419988299144614,0.419812098790361,0.9584,0.95916,66
"87",1,0.36924,0.26316,0,0,87.89368,88.95188,0.56107307562411,0.559814187650442,NA,0.372238014350905,0.527205866200876,0.527065671131948,0.423539881513055,0.423374464255423,0.95436,0.9546,67
"88",1,0.40752,0.29028,0,0,86.41472,87.58564,0.571869347340814,0.570479215880298,NA,0.37078679702598,0.534574459869985,0.534420759745245,0.427259301740492,0.427039885233622,0.94932,0.95056,68
"89",1,0.44636,0.3218,0,0,84.78048,86.06696,0.582950344037641,0.581451817947687,NA,0.369193059246654,0.542100887081995,0.541928189717662,0.431214672336066,0.430894569737461,0.93736,0.93848,69
"90",1,0.00116,8e-04,0,0,99.98744,99.99064,0.440003772295096,0.439998664133039,0.389013275048982,0.389025901727319,0.443791210726921,0.443792383031388,0.388388274640938,0.388392028377695,0.97296,0.97308,6
"91",1,0.48752,0.35416,0,0,82.99712,84.4016,0.594095802516076,0.592395316652657,NA,0.367693308091336,0.549658786461605,0.549410340796861,0.435425679973532,0.434970996484986,0.92308,0.92472,70
"92",1,0.52992,0.38692,0,0,81.09968,82.63072,0.605354996179892,0.603420678044141,NA,NA,0.5572742788361,0.556942280884731,0.43978892641515,0.439187977864255,0.90904,0.91072,71
"93",1,0.57228,0.4188,0,0,79.09472,80.74996,0.616464387742881,0.614314398752475,NA,NA,0.564736077203128,0.564335694433347,0.44422744857229,0.443485902618713,0.88216,0.88412,72
"94",1,0.61408,0.45256,0,0,76.98,78.76592,0.627653891629399,0.625347042521513,NA,NA,0.572252038306274,0.571848414121998,0.448872274902406,0.448029718586928,0.85916,0.86096,73
"95",1,0.65384,0.48496,0,0,74.75032,76.65892,0.638789497665342,0.636251677334173,NA,NA,0.579718059281847,0.579251831143209,0.453692695361717,0.452713285215021,0.831,0.83188,74
"96",1,0.69152,0.51252,0,0,72.44704,74.4716,0.649865191011622,0.647053804121978,NA,NA,0.587064142071671,0.586519831943307,0.458607907043844,0.457468579374648,0.78596,0.78384,75
"97",1,0.10548,0.06396,0,0,95.86552,96.17292,0.395512777842234,0.394743277483594,NA,NA,0.408072221706959,0.407924358550178,0.373060701092379,0.373146960895221,0.9672,0.96732,76
"98",1,0.12324,0.07484,0,0,95.13608,95.49512,0.406262642172381,0.405382080511956,NA,NA,0.415710646403321,0.415562709667798,0.376006111852963,0.376129458767665,0.9692,0.96928,77
"99",1,0.1646,0.10328,0,0,93.46896,93.94804,0.428007850574612,0.426898949442618,NA,NA,0.431057324557375,0.430861151810121,0.382024325244747,0.382116632650586,0.97088,0.9714,79
