"","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final","pm.skpt.f","pm.enth.f","pm.ni.f","pm.rd.f","pm.50.50.f","pm.skpt.enth.f","pm.skpt.enth.ni.f","pm.skpt.enth.ni.tilde.f","box.skpt.f","box.enth.f","box.ni.f","y1.IP.f","y1.PC.f","y0.IP.f","y0.PC.f"
"471",471,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,10,48,40,2,4.91649122126017e-05,0.999997212717778,1,NA,1.38410506360151e-16,NA,10,48,40,2,4.91649122126017e-05,0.999997212717778,1,NA,1.38410506360151e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",472,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,10,48,41,1,3.00487369483192e-05,0.999998358608848,1,NA,4.51929086689781e-18,NA,10,48,41,1,3.00487369483192e-05,0.999998358608848,1,NA,4.51929086689781e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",473,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,10,48,42,0,1.77568368416545e-05,0.999999060040718,1,NA,1.11392691470008e-19,NA,10,48,42,0,1.77568368416545e-05,0.999999060040718,1,NA,1.11392691470008e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",474,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,0,42,0.978429917736902,0.2672047675281,0.938333754156534,NA,0.0616662458434662,NA,11,47,0,42,0.978429917736902,0.2672047675281,0.938333754156534,NA,0.0616662458434662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",475,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,1,41,0.943764007057588,0.41073849049794,0.895100318951016,NA,0.104899681048984,NA,11,47,1,41,0.943764007057588,0.41073849049794,0.895100318951016,NA,0.104899681048984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",476,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,2,40,0.896451319776739,0.527266008811088,0.850793861852033,NA,0.149206138147967,NA,11,47,2,40,0.896451319776739,0.527266008811088,0.850793861852033,NA,0.149206138147967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",477,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,3,39,0.837703015325759,0.621456516266205,0.811498949167259,NA,0.188501050832741,NA,11,47,3,39,0.837703015325759,0.621456516266205,0.811498949167259,NA,0.188501050832741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",478,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,4,38,0.767864993278979,0.69730089264759,0.786374415114681,NA,0.213625584885319,NA,11,47,4,38,0.767864993278979,0.69730089264759,0.786374415114681,NA,0.213625584885319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",479,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,5,37,0.688777055952288,0.758344610503371,0.77897581045297,NA,0.22102418954703,NA,11,47,5,37,0.688777055952288,0.758344610503371,0.77897581045297,NA,0.22102418954703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",480,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,6,36,0.606340766357574,0.807366398435487,0.781478216604596,NA,0.218521783395404,NA,11,47,6,36,0.606340766357574,0.807366398435487,0.781478216604596,NA,0.218521783395404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,7,35,0.523672704734089,0.846681647554822,0.796637113877056,NA,0.203362886122944,NA,11,47,7,35,0.523672704734089,0.846681647554822,0.796637113877056,NA,0.203362886122944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,8,34,0.443271688920163,0.878175122546839,0.829507689543819,NA,0.170492310456181,NA,11,47,8,34,0.443271688920163,0.878175122546839,0.829507689543819,NA,0.170492310456181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",483,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,9,33,0.372488904464956,0.903374257103546,0.858294486728097,NA,0.141705513271903,NA,11,47,9,33,0.372488904464956,0.903374257103546,0.858294486728097,NA,0.141705513271903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",484,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,10,32,0.310046346017841,0.923513322216055,0.892013368686575,NA,0.107986631313425,NA,11,47,10,32,0.310046346017841,0.923513322216055,0.892013368686575,NA,0.107986631313425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",485,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,11,31,0.256664752174892,0.93958775444347,0.923502063443369,NA,0.0764979365566306,NA,11,47,11,31,0.256664752174892,0.93958775444347,0.923502063443369,NA,0.0764979365566306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",486,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,12,30,0.211951985808997,0.952399722395586,0.947321285107331,NA,0.0526787148926693,NA,11,47,12,30,0.211951985808997,0.952399722395586,0.947321285107331,NA,0.0526787148926693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",487,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,13,29,0.17451623808529,0.962598363492736,0.966464328582358,NA,0.0335356714176424,NA,11,47,13,29,0.17451623808529,0.962598363492736,0.966464328582358,NA,0.0335356714176424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",488,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,14,28,0.14336182498709,0.970687867235807,0.97874893124438,NA,0.0212510687556198,NA,11,47,14,28,0.14336182498709,0.970687867235807,0.97874893124438,NA,0.0212510687556198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",489,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,15,27,0.117349680474524,0.977111655279778,0.987602006313567,NA,0.0123979936864329,NA,11,47,15,27,0.117349680474524,0.977111655279778,0.987602006313567,NA,0.0123979936864329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",490,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,16,26,0.0957056312375986,0.982189549610981,0.99304780786713,NA,0.00695219213287009,NA,11,47,16,26,0.0957056312375986,0.982189549610981,0.99304780786713,NA,0.00695219213287009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",491,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,17,25,0.0777210448191897,0.986191712005451,0.996279121369069,NA,0.00372087863093134,NA,11,47,17,25,0.0777210448191897,0.986191712005451,0.996279121369069,NA,0.00372087863093134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",492,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,18,24,0.0628478165658035,0.989338788048536,0.997990882845341,NA,0.00200911715465862,NA,11,47,18,24,0.0628478165658035,0.989338788048536,0.997990882845341,NA,0.00200911715465862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",493,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,19,23,0.0505798228445714,0.991805215311111,0.998989995669498,NA,0.00101000433050175,NA,11,47,19,23,0.0505798228445714,0.991805215311111,0.998989995669498,NA,0.00101000433050175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",494,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,20,22,0.0405064672032018,0.993731332858743,0.99950606786625,NA,0.000493932133750089,NA,11,47,20,22,0.0405064672032018,0.993731332858743,0.99950606786625,NA,0.000493932133750089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",495,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,21,21,0.0322721684062858,0.99522941882471,0.99977062844708,NA,0.000229371552919817,NA,11,47,21,21,0.0322721684062858,0.99522941882471,0.99977062844708,NA,0.000229371552919817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",496,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,22,20,0.0255723301905486,0.996389727259946,0.999898959017378,NA,0.000101040982622102,NA,11,47,22,20,0.0255723301905486,0.996389727259946,0.999898959017378,NA,0.000101040982622102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",497,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,23,19,0.0201444120300942,0.997283960816601,0.999957949373376,NA,4.20506266237759e-05,NA,11,47,23,19,0.0201444120300942,0.997283960816601,0.999957949373376,NA,4.20506266237759e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",498,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,24,18,0.0157748506066,0.997970314996536,0.999983246150818,NA,1.67538491816481e-05,NA,11,47,24,18,0.0157748506066,0.997970314996536,0.999983246150818,NA,1.67538491816481e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",499,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,25,17,0.0122701497042452,0.998493288695162,0.999993254298192,NA,6.74570180797716e-06,NA,11,47,25,17,0.0122701497042452,0.998493288695162,0.999993254298192,NA,6.74570180797716e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",500,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,26,16,0.00947720931033666,0.99888992104444,0.999997609837049,NA,2.39016295058817e-06,NA,11,47,26,16,0.00947720931033666,0.99888992104444,0.999997609837049,NA,2.39016295058817e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",501,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,27,15,0.0072623015602312,0.999188669634503,0.999999176262102,NA,8.23737897901582e-07,NA,11,47,27,15,0.0072623015602312,0.999188669634503,0.999999176262102,NA,8.23737897901582e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",502,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,28,14,0.00551858971792844,0.999412197757774,0.999999726848947,NA,2.73151053447877e-07,NA,11,47,28,14,0.00551858971792844,0.999412197757774,0.999999726848947,NA,2.73151053447877e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",503,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,29,13,0.00415552615773731,0.999578107222101,0.999999909458173,NA,9.05418269103773e-08,NA,11,47,29,13,0.00415552615773731,0.999578107222101,0.999999909458173,NA,9.05418269103773e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",504,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,30,12,0.00309849590338783,0.999700273653154,0.999999975299279,NA,2.47007214020712e-08,NA,11,47,30,12,0.00309849590338783,0.999700273653154,0.999999975299279,NA,2.47007214020712e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",505,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,31,11,0.0022858626098702,0.999789369310096,0.999999992858211,NA,7.14178905107876e-09,NA,11,47,31,11,0.0022858626098702,0.999789369310096,0.999999992858211,NA,7.14178905107876e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",506,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,32,10,0.001666943801161,0.999853731712392,0.999999998254717,NA,1.7452827688571e-09,NA,11,47,32,10,0.001666943801161,0.999853731712392,0.999999998254717,NA,1.7452827688571e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",507,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,33,9,0.00120032778831955,0.99989971997403,0.999999999576912,NA,4.23087744497422e-10,NA,11,47,33,9,0.00120032778831955,0.99989971997403,0.999999999576912,NA,4.23087744497422e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",508,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,34,8,0.00085242324038863,0.999932201726226,0.99999999990545,NA,9.45496944051686e-11,NA,11,47,34,8,0.00085242324038863,0.999932201726226,0.99999999990545,NA,9.45496944051686e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",509,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,35,7,0.000596283434997128,0.999954849868104,0.999999999982611,NA,1.73888144483e-11,NA,11,47,35,7,0.000596283434997128,0.999954849868104,0.999999999982611,NA,1.73888144483e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",510,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,36,6,0.000410035901035636,0.99997042205276,0.999999999997463,NA,2.53666231836055e-12,NA,11,47,36,6,0.000410035901035636,0.99997042205276,0.999999999997463,NA,2.53666231836055e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",511,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,37,5,0.000276747107062654,0.999980966595183,0.999999999999564,NA,4.35998183051041e-13,NA,11,47,37,5,0.000276747107062654,0.999980966595183,0.999999999999564,NA,4.35998183051041e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",512,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,38,4,0.000182945529279229,0.99998799005292,0.999999999999947,NA,5.28531085167109e-14,NA,11,47,38,4,0.000182945529279229,0.99998799005292,0.999999999999947,NA,5.28531085167109e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",513,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,39,3,0.000118149437206039,0.999992581810341,0.999999999999994,NA,6.26357081538606e-15,NA,11,47,39,3,0.000118149437206039,0.999992581810341,0.999999999999994,NA,6.26357081538606e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",514,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,40,2,7.43106347952647e-05,0.99999552395617,1,NA,3.60441724152154e-16,NA,11,47,40,2,7.43106347952647e-05,0.99999552395617,1,NA,3.60441724152154e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",515,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,41,1,4.53412413295455e-05,0.999997368427641,1,NA,2.34224977718907e-17,NA,11,47,41,1,4.53412413295455e-05,0.999997368427641,1,NA,2.34224977718907e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",516,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,11,47,42,0,2.6704963757326e-05,0.999998496958136,1,NA,4.5068354902394e-19,NA,11,47,42,0,2.6704963757326e-05,0.999998496958136,1,NA,4.5068354902394e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",517,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,0,42,0.982356170810004,0.208858355398081,0.948306303540216,NA,0.0516936964597835,NA,12,46,0,42,0.982356170810004,0.208858355398081,0.948306303540216,NA,0.0516936964597835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",518,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,1,41,0.955451502261919,0.344398355039298,0.902286160497642,NA,0.0977138395023585,NA,12,46,1,41,0.955451502261919,0.344398355039298,0.902286160497642,NA,0.0977138395023585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",519,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,2,40,0.918384126422736,0.460001680991584,0.853138782977821,NA,0.146861217022179,NA,12,46,2,40,0.918384126422736,0.460001680991584,0.853138782977821,NA,0.146861217022179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",520,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,3,39,0.872558642999959,0.557345090993947,0.801914470504222,NA,0.198085529495778,NA,12,46,3,39,0.872558642999959,0.557345090993947,0.801914470504222,NA,0.198085529495778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",521,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,4,38,0.815120331002918,0.6385649063035,0.767858677388976,NA,0.232141322611024,NA,12,46,4,38,0.815120331002918,0.6385649063035,0.767858677388976,NA,0.232141322611024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",522,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,5,37,0.750521956522544,0.705880828403913,0.73948280099086,NA,0.26051719900914,NA,12,46,5,37,0.750521956522544,0.705880828403913,0.73948280099086,NA,0.26051719900914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",523,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,6,36,0.675743253676406,0.761391583730886,0.73466261400618,NA,0.26533738599382,NA,12,46,6,36,0.675743253676406,0.761391583730886,0.73466261400618,NA,0.26533738599382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",524,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,7,35,0.595211469239461,0.806982995660655,0.748008458055248,NA,0.251991541944752,NA,12,46,7,35,0.595211469239461,0.806982995660655,0.748008458055248,NA,0.251991541944752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",525,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,8,34,0.513966857518342,0.844301485359817,0.775587786132133,NA,0.224412213867867,NA,12,46,8,34,0.513966857518342,0.844301485359817,0.775587786132133,NA,0.224412213867867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",526,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,9,33,0.437974621177903,0.87475788789954,0.807841043623923,NA,0.192158956376078,NA,12,46,9,33,0.437974621177903,0.87475788789954,0.807841043623923,NA,0.192158956376078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",527,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,10,32,0.369080089557763,0.899546451832487,0.845402067260672,NA,0.154597932739328,NA,12,46,10,32,0.369080089557763,0.899546451832487,0.845402067260672,NA,0.154597932739328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",528,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,11,31,0.308473272694992,0.919669592319159,0.8841536227971,NA,0.1158463772029,NA,12,46,11,31,0.308473272694992,0.919669592319159,0.8841536227971,NA,0.1158463772029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",529,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,12,30,0.257208391481033,0.935963449861918,0.916851366650345,NA,0.0831486333496553,NA,12,46,12,30,0.257208391481033,0.935963449861918,0.916851366650345,NA,0.0831486333496553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",530,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,13,29,0.213834559717658,0.949111614528734,0.944028159193179,NA,0.0559718408068211,NA,12,46,13,29,0.213834559717658,0.949111614528734,0.944028159193179,NA,0.0559718408068211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",531,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,14,28,0.177383803748714,0.959719555266969,0.963979818537435,NA,0.0360201814625655,NA,12,46,14,28,0.177383803748714,0.959719555266969,0.963979818537435,NA,0.0360201814625655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",532,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,15,27,0.146765797723661,0.968225798848657,0.977317818479003,NA,0.0226821815209974,NA,12,46,15,27,0.146765797723661,0.968225798848657,0.977317818479003,NA,0.0226821815209974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",533,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,16,26,0.120955635169703,0.97504128303128,0.987218318448378,NA,0.012781681551622,NA,12,46,16,26,0.120955635169703,0.97504128303128,0.987218318448378,NA,0.012781681551622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",534,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,17,25,0.0993028282802984,0.980476007634465,0.992905476233552,NA,0.0070945237664482,NA,12,46,17,25,0.0993028282802984,0.980476007634465,0.992905476233552,NA,0.0070945237664482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",535,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,18,24,0.0811709211245565,0.984795983884376,0.996250949983304,NA,0.00374905001669649,NA,12,46,18,24,0.0811709211245565,0.984795983884376,0.996250949983304,NA,0.00374905001669649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",536,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,19,23,0.0660293299503164,0.988217438885543,0.998006976604865,NA,0.00199302339513541,NA,12,46,19,23,0.0660293299503164,0.988217438885543,0.998006976604865,NA,0.00199302339513541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",537,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,20,22,0.0534310842176504,0.990916128105354,0.999007671313094,NA,0.000992328686905987,NA,12,46,20,22,0.0534310842176504,0.990916128105354,0.999007671313094,NA,0.000992328686905987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",538,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,21,21,0.0429988944717969,0.9930347814734,0.999510779471214,NA,0.000489220528786,NA,12,46,21,21,0.0429988944717969,0.9930347814734,0.999510779471214,NA,0.000489220528786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",539,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,22,20,0.0343986166920843,0.994691191002653,0.999789498505226,NA,0.000210501494773824,NA,12,46,22,20,0.0343986166920843,0.994691191002653,0.999789498505226,NA,0.000210501494773824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",540,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,23,19,0.0273562433334517,0.995979732252226,0.99990802204095,NA,9.19779590501818e-05,NA,12,46,23,19,0.0273562433334517,0.995979732252226,0.99990802204095,NA,9.19779590501818e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",541,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,24,18,0.0216094916736314,0.996975451191284,0.999961115559752,NA,3.88844402479835e-05,NA,12,46,24,18,0.0216094916736314,0.996975451191284,0.999961115559752,NA,3.88844402479835e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",542,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,25,17,0.0169494882391402,0.997740934605928,0.999984898799799,NA,1.5101200200816e-05,NA,12,46,25,17,0.0169494882391402,0.997740934605928,0.999984898799799,NA,1.5101200200816e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",543,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,26,16,0.0131937745825067,0.998325784682646,0.999994057095472,NA,5.94290452801861e-06,NA,12,46,26,16,0.0131937745825067,0.998325784682646,0.999994057095472,NA,5.94290452801861e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",544,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,27,15,0.010184923311488,0.998769645063975,0.999998007688618,NA,1.99231138192834e-06,NA,12,46,27,15,0.010184923311488,0.998769645063975,0.999998007688618,NA,1.99231138192834e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",545,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,28,14,0.00779366195979381,0.99910396935682,0.999999268267084,NA,7.3173291564274e-07,NA,12,46,28,14,0.00779366195979381,0.99910396935682,0.999999268267084,NA,7.3173291564274e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",546,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,29,13,0.00590753213757295,0.999353805912813,0.999999765428502,NA,2.34571497914584e-07,NA,12,46,29,13,0.00590753213757295,0.999353805912813,0.999999765428502,NA,2.34571497914584e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",547,NA,NA,2,1,4,0,101,0.5,0.05,100,100,1,12,46,30,12,0.00443234311375749,0.999538805836878,0.999999931942911,NA,6.80570893228701e-08,NA,12,46,30,12,0.00443234311375749,0.999538805836878,0.999999931942911,NA,6.80570893228701e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
