"","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps"
"784",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"785",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"786",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"787",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"788",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"789",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"790",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"791",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"792",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"793",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"794",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"795",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"796",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"797",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"798",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"799",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"800",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
